user_id,movie_id,view_date,device,progress
U01756,117263,2026-04-09,tablet,0.42
U01756,10610,2026-02-26,desktop,0.87
U01757,622,2025-04-16,desktop,0.4
U01757,93456,2025-12-19,tablet,0.56
U01757,206647,2026-04-09,tablet,0.87
U01757,14745,2026-01-09,tv,0.57
U01757,297761,2024-09-09,tv,0.76
U01757,80304,2026-03-07,desktop,0.82
U01757,9798,2024-07-05,tablet,0.71
U01757,9036,2024-12-08,mobile,0.74
U01757,2779,2024-10-31,desktop,0.46
U01757,10641,2025-03-22,tv,0.73
U01757,333355,2026-04-22,tv,0.72
U01757,2295,2025-04-01,desktop,0.62
U01757,664,2024-06-11,tv,0.65
U01757,14177,2026-01-31,tv,0.55
U01757,57612,2025-04-15,mobile,0.36
U01757,105,2024-06-09,mobile,0.58
U01757,10615,2024-04-24,desktop,0.56
U01757,2142,2025-03-03,mobile,0.99
U01757,9096,2025-06-01,desktop,0.92
U01758,1921,2025-12-27,mobile,0.75
U01758,1574,2025-10-22,tv,0.64
U01758,211672,2025-05-03,mobile,0.55
U01758,11904,2025-03-19,tv,0.87
U01758,32222,2025-10-05,tablet,0.52
U01758,122906,2024-10-25,mobile,0.51
U01758,9588,2025-07-15,tv,0.87
U01758,11798,2025-03-11,mobile,0.62
U01758,1948,2025-12-01,desktop,0.71
U01758,31535,2024-12-04,desktop,0.37
U01758,1497,2024-12-30,desktop,0.45
U01758,660,2025-06-12,tablet,0.87
U01758,310131,2024-10-24,tv,0.37
U01758,1955,2025-02-23,tv,0.57
U01758,350,2024-10-04,tablet,0.82
U01758,1366,2026-02-05,desktop,0.84
U01758,188166,2026-03-28,tv,0.99
U01758,10588,2025-03-29,tv,0.89
U01758,222899,2024-10-23,mobile,0.36
U01759,927,2025-05-22,tablet,0.62
U01759,109431,2026-01-25,tv,0.54
U01759,16996,2025-01-15,tablet,0.66
U01759,13856,2024-05-29,tv,0.37
U01759,42345,2025-10-16,tv,0.57
U01759,9486,2025-09-25,tv,1.0
U01759,10014,2024-06-27,mobile,0.91
U01759,9718,2024-03-05,tv,0.71
U01759,5123,2026-03-02,tv,0.66
U01759,76025,2024-10-09,desktop,0.99
U01759,9336,2025-06-28,tv,0.69
U01759,153795,2024-09-26,desktop,0.84
U01759,74534,2024-09-02,tv,0.76
U01760,10060,2024-09-14,desktop,0.4
U01760,42188,2026-01-17,mobile,0.41
U01760,14435,2026-03-17,desktop,0.39
U01760,264660,2024-06-23,tv,0.86
U01760,14048,2022-09-02,tablet,0.65
U01760,674,2025-01-30,mobile,0.47
U01760,161,2025-11-29,mobile,0.54
U01760,7979,2023-04-14,desktop,0.56
U01760,9922,2026-02-20,mobile,0.51
U01760,25520,2026-01-04,tv,0.93
U01760,7443,2024-03-13,tv,0.64
U01760,96534,2023-05-12,desktop,0.79
U01760,11442,2024-04-15,tv,0.74
U01760,11967,2025-04-10,desktop,0.72
U01760,16995,2024-12-17,tv,0.53
U01760,317930,2023-12-08,mobile,0.58
U01760,170,2025-09-26,mobile,0.38
U01760,10204,2024-03-17,tv,0.88
U01760,533,2024-07-08,tablet,0.96
U01761,550,2025-06-05,tablet,0.88
U01761,9276,2025-10-02,tablet,0.99
U01761,13497,2026-04-28,desktop,0.92
U01761,111190,2025-06-23,tablet,0.89
U01761,14411,2025-05-18,mobile,0.93
U01761,557,2024-11-10,mobile,0.75
U01761,238636,2026-02-20,tv,0.82
U01761,2639,2025-08-22,tv,0.69
U01761,157547,2026-01-07,tablet,0.93
U01761,1576,2025-12-29,desktop,0.83
U01761,2675,2024-12-15,tv,0.55
U01761,12160,2024-07-07,tv,0.8
U01762,40963,2026-05-01,mobile,0.78
U01762,25428,2026-04-28,tablet,0.49
U01762,244403,2026-04-02,tv,0.83
U01762,1995,2026-04-01,tv,0.42
U01762,9902,2026-03-31,desktop,0.79
U01762,123553,2026-04-19,mobile,0.97
U01762,22215,2026-04-29,tablet,0.54
U01762,9930,2026-04-07,desktop,0.55
U01762,9731,2026-03-30,mobile,0.48
U01763,8643,2024-10-19,desktop,0.58
U01763,1246,2026-04-29,mobile,0.83
U01763,1555,2026-02-15,mobile,0.56
U01763,15927,2025-09-16,tablet,0.43
U01763,9335,2025-11-02,mobile,0.94
U01763,13836,2025-02-27,desktop,0.88
U01763,11249,2025-06-14,tablet,0.67
U01763,112949,2024-05-19,mobile,0.49
U01763,8271,2025-08-01,desktop,1.0
U01763,46503,2024-08-10,tablet,0.78
U01763,1946,2024-09-02,mobile,0.53
U01763,24126,2025-07-21,tablet,0.59
U01763,10490,2024-06-07,tv,0.59
U01764,11798,2026-03-30,mobile,0.89
U01764,319888,2023-08-24,tv,0.46
U01764,1422,2024-04-02,mobile,0.38
U01764,2008,2024-01-10,desktop,0.75
U01764,75656,2023-02-13,mobile,0.63
U01764,10947,2025-01-03,desktop,0.46
U01764,1865,2023-07-12,mobile,0.61
U01764,9781,2022-10-23,desktop,0.99
U01764,22907,2024-12-25,desktop,0.47
U01764,24940,2026-03-03,desktop,0.6
U01764,24226,2025-05-11,mobile,0.95
U01764,238603,2024-10-21,mobile,0.76
U01764,109445,2026-03-17,tablet,0.56
U01764,291362,2023-03-15,tablet,0.62
U01764,55465,2023-10-07,tablet,0.72
U01764,425,2023-02-20,mobile,0.68
U01764,73191,2025-03-07,desktop,0.85
U01765,19901,2024-07-18,desktop,0.5
U01765,9344,2025-01-19,tv,0.55
U01765,905,2023-12-11,desktop,0.48
U01765,161,2024-05-10,mobile,0.39
U01765,646,2025-07-17,tablet,0.97
U01765,245703,2025-12-11,desktop,0.65
U01765,44115,2025-01-01,tv,1.0
U01765,14292,2025-10-18,desktop,0.77
U01765,2133,2023-11-10,tv,0.71
U01765,2300,2024-12-01,tv,0.59
U01765,1213,2025-10-11,tv,0.48
U01765,152601,2024-10-24,tv,0.57
U01765,747,2025-04-11,tablet,0.54
U01766,568,2026-03-22,desktop,0.85
U01766,7913,2025-12-20,mobile,0.98
U01766,50698,2026-04-10,tablet,0.7
U01766,4233,2026-03-21,tv,0.65
U01766,9563,2025-11-04,tablet,0.39
U01766,59728,2026-04-15,desktop,0.64
U01766,9297,2025-10-25,tv,0.57
U01766,861,2026-02-11,tv,0.64
U01766,42188,2026-04-21,tv,1.0
U01766,34016,2026-02-25,desktop,0.98
U01766,330,2025-12-31,tablet,0.53
U01766,81796,2026-04-17,tv,0.87
U01766,39895,2025-09-06,tv,0.38
U01766,55,2025-11-27,desktop,0.92
U01766,325373,2026-03-27,tablet,0.46
U01766,9029,2026-03-17,tablet,0.58
U01766,42889,2025-12-23,tablet,0.68
U01766,13335,2026-01-05,tv,0.8
U01766,245,2026-01-12,desktop,0.96
U01766,49017,2025-11-07,tablet,0.93
U01766,29920,2025-11-01,mobile,0.9
U01766,14199,2026-03-05,desktop,0.86
U01766,881,2025-12-07,mobile,0.66
U01766,37718,2025-10-20,desktop,0.63
U01767,28665,2025-01-27,mobile,0.97
U01767,385736,2025-10-31,mobile,0.97
U01767,318040,2025-11-01,desktop,0.73
U01767,13,2024-10-26,tablet,0.88
U01767,868,2025-10-08,mobile,0.75
U01767,257932,2025-12-17,desktop,0.98
U01767,9312,2025-05-12,tv,0.73
U01767,52520,2024-09-05,tablet,0.94
U01767,9802,2025-07-13,tablet,0.76
U01767,13064,2025-12-06,tablet,0.91
U01767,4944,2024-04-06,desktop,0.58
U01767,16871,2024-11-27,tablet,0.87
U01767,39541,2024-05-22,tablet,0.74
U01767,157350,2025-08-13,desktop,0.7
U01767,139715,2024-02-26,mobile,0.82
U01767,13198,2024-11-02,mobile,0.61
U01767,2110,2025-06-22,desktop,0.47
U01767,49526,2025-08-14,tv,0.95
U01767,117,2025-01-04,desktop,0.89
U01767,258755,2024-10-20,tablet,0.36
U01767,9013,2025-05-09,tablet,0.63
U01767,352978,2025-05-30,mobile,0.51
U01767,62835,2026-04-13,tv,0.57
U01767,17644,2024-12-11,desktop,0.95
U01768,73873,2023-09-18,tv,0.64
U01768,20504,2024-01-19,mobile,0.61
U01768,17044,2024-06-26,mobile,1.0
U01768,10683,2024-09-10,tv,0.83
U01768,14844,2024-01-06,tv,0.56
U01768,30973,2025-07-18,desktop,0.96
U01768,9779,2024-10-02,tv,0.62
U01768,57876,2024-12-02,mobile,0.59
U01768,14160,2025-06-13,tablet,0.51
U01768,24961,2024-07-04,mobile,0.86
U01768,9798,2023-11-10,tablet,0.59
U01768,4912,2025-02-03,desktop,0.93
U01768,20653,2024-09-02,tv,0.43
U01768,52520,2023-11-12,desktop,0.83
U01768,51942,2024-04-15,tablet,0.56
U01768,1710,2023-04-17,mobile,0.57
U01768,211557,2025-07-09,mobile,0.61
U01768,13160,2024-09-01,tablet,0.54
U01768,10105,2026-01-07,tv,0.55
U01768,10622,2025-01-25,desktop,0.6
U01768,16471,2025-03-27,desktop,0.38
U01768,56666,2025-09-27,desktop,0.72
U01768,2959,2024-04-12,tablet,0.36
U01769,9890,2026-04-26,desktop,0.87
U01769,87943,2026-03-26,mobile,0.82
U01769,1649,2026-04-18,tablet,0.52
U01769,38,2026-04-07,tv,0.58
U01769,17917,2026-04-05,mobile,0.66
U01769,209263,2026-03-25,desktop,0.85
U01769,274,2026-04-25,tv,0.88
U01769,347548,2026-04-26,tv,0.41
U01769,9327,2026-03-24,tablet,0.54
U01769,8271,2026-05-01,mobile,0.77
U01769,347764,2026-04-15,tablet,0.4
U01769,25461,2026-04-12,tv,0.74
U01769,91586,2026-04-09,tablet,0.47
U01769,73981,2026-04-01,tv,0.48
U01769,183894,2026-04-08,tablet,0.7
U01769,9877,2026-04-10,tv,0.45
U01769,98,2026-04-27,desktop,0.7
U01769,8413,2026-04-13,tablet,0.42
U01769,1550,2026-04-17,tablet,0.72
U01770,172,2025-12-26,mobile,0.48
U01770,95,2026-04-25,tv,0.76
U01770,207,2026-01-24,tablet,0.62
U01770,46261,2026-01-28,mobile,0.94
U01770,80278,2026-01-07,mobile,0.52
U01770,23048,2025-12-07,tv,0.37
U01770,13223,2026-03-29,mobile,0.63
U01770,4967,2025-12-09,mobile,0.36
U01770,332411,2025-12-28,tablet,0.69
U01771,13982,2024-11-26,tv,0.46
U01771,36668,2024-11-30,mobile,0.38
U01771,39895,2024-09-14,desktop,0.87
U01771,19995,2024-06-24,tablet,0.7
U01771,29015,2024-02-04,desktop,0.83
U01771,18501,2024-10-08,tv,0.44
U01771,10733,2024-01-12,mobile,0.54
U01771,66025,2025-01-04,tv,0.96
U01771,497,2024-08-25,tablet,0.44
U01771,10873,2024-01-02,desktop,0.74
U01771,109445,2025-05-04,tv,0.37
U01771,159824,2024-08-31,tablet,0.96
U01771,8291,2024-10-02,tv,0.8
U01771,795,2024-10-03,tv,0.94
U01771,9889,2025-04-28,tablet,0.96
U01771,241239,2024-01-26,mobile,0.77
U01771,29731,2024-07-13,desktop,0.63
U01771,50348,2024-01-15,tv,0.99
U01771,9023,2025-03-22,desktop,0.91
U01771,241251,2025-01-06,desktop,0.64
U01771,49519,2025-02-20,desktop,0.97
U01771,59440,2024-09-23,desktop,0.52
U01772,8669,2025-04-06,desktop,0.68
U01772,253450,2023-09-15,mobile,0.38
U01772,17332,2024-06-15,tablet,0.41
U01772,1581,2025-03-22,mobile,0.79
U01772,17134,2025-05-07,mobile,0.86
U01772,44945,2026-03-24,mobile,0.77
U01772,3291,2025-09-10,tv,0.96
U01772,137113,2023-09-25,desktop,0.72
U01772,12,2024-08-12,desktop,0.6
U01772,9416,2025-02-08,tv,0.48
U01772,17708,2025-09-12,desktop,0.61
U01772,764,2025-02-21,tv,0.47
U01772,9030,2026-02-19,mobile,0.9
U01773,104896,2026-01-27,tv,0.65
U01773,8046,2024-05-27,tv,0.89
U01773,10998,2024-07-24,tv,0.82
U01773,67373,2024-11-17,desktop,0.56
U01773,28580,2024-07-13,tablet,0.47
U01773,12289,2025-02-22,mobile,0.55
U01773,227707,2025-04-01,desktop,0.66
U01773,138843,2024-06-16,mobile,0.75
U01773,157350,2025-05-05,desktop,0.64
U01773,191714,2026-04-15,desktop,0.62
U01773,17908,2024-08-11,desktop,0.56
U01773,12096,2026-01-18,tv,0.46
U01773,9360,2026-02-17,mobile,0.49
U01773,62177,2025-06-17,tv,0.8
U01773,38543,2025-11-30,tablet,0.48
U01773,13963,2024-06-05,tablet,0.62
U01773,16869,2025-11-16,mobile,0.7
U01773,24985,2025-11-01,tablet,0.44
U01773,18487,2026-02-24,desktop,0.61
U01773,2503,2024-05-15,tablet,0.83
U01773,82990,2025-09-06,desktop,0.92
U01774,29920,2026-04-21,desktop,0.92
U01774,11398,2025-10-29,desktop,0.58
U01774,55787,2026-01-15,mobile,0.67
U01774,24913,2026-04-22,tablet,0.72
U01774,10061,2026-04-02,desktop,0.62
U01774,250066,2025-11-14,desktop,0.38
U01774,94329,2026-01-13,tv,0.98
U01774,153,2026-03-28,tv,0.99
U01775,15005,2026-02-24,mobile,0.66
U01775,10253,2024-06-13,mobile,0.6
U01775,31117,2025-12-30,tablet,0.56
U01775,4347,2025-10-18,mobile,0.57
U01775,1883,2025-02-18,tablet,0.73
U01775,920,2024-03-23,desktop,0.89
U01775,312221,2025-09-25,mobile,0.52
U01775,76617,2024-11-26,tv,0.78
U01775,38073,2023-12-26,tablet,0.96
U01775,39514,2024-04-26,tablet,0.72
U01775,8198,2024-05-21,tv,0.7
U01775,8999,2025-10-03,tablet,0.78
U01775,174,2026-01-26,tablet,0.49
U01775,6116,2024-02-21,mobile,0.4
U01775,11190,2025-06-01,mobile,0.79
U01775,241257,2026-01-17,mobile,0.43
U01775,3082,2025-10-22,tablet,0.48
U01775,593,2025-04-12,mobile,0.56
U01775,84178,2024-09-12,tablet,0.4
U01775,10212,2024-09-14,mobile,0.57
U01775,3083,2025-09-18,desktop,0.35
U01775,17134,2023-12-21,tv,0.6
U01775,8984,2024-04-21,mobile,0.52
U01775,25312,2025-12-18,tv,0.8
U01775,49081,2025-06-08,mobile,0.76
U01776,9787,2024-06-23,mobile,0.7
U01776,10012,2024-07-02,mobile,0.41
U01776,11086,2023-08-03,tablet,0.35
U01776,1417,2024-08-17,mobile,0.82
U01776,88005,2024-12-29,tv,0.51
U01776,17287,2023-05-06,desktop,0.44
U01776,2211,2023-05-29,tv,0.65
U01776,9331,2025-04-29,desktop,0.39
U01776,4108,2024-01-04,tv,0.97
U01776,9291,2026-03-18,desktop,0.68
U01776,10858,2023-06-14,tablet,0.93
U01776,192134,2024-04-04,mobile,0.54
U01776,11699,2023-12-13,tablet,0.82
U01776,9822,2023-08-19,tablet,0.48
U01776,131634,2024-01-31,tablet,0.8
U01776,13994,2025-12-21,mobile,0.65
U01776,9526,2025-03-29,tv,0.89
U01777,303858,2024-01-28,tv,0.94
U01777,1408,2025-02-19,tablet,0.91
U01777,3877,2022-12-29,tv,0.96
U01777,10786,2024-09-16,desktop,0.76
U01777,13751,2024-04-23,tv,1.0
U01777,8390,2025-02-13,mobile,0.98
U01777,762,2024-10-16,mobile,0.99
U01777,10610,2023-09-29,mobile,0.63
U01777,9279,2024-02-08,tablet,0.93
U01777,11013,2025-08-02,tv,0.74
U01777,479,2025-08-11,tv,0.85
U01778,9920,2025-12-23,desktop,0.93
U01778,214,2026-02-04,desktop,0.84
U01778,29193,2026-02-22,tablet,0.39
U01778,138832,2025-09-01,tv,0.87
U01778,84329,2025-10-09,mobile,0.71
U01778,7341,2025-11-06,tablet,0.48
U01778,2084,2026-04-07,mobile,0.96
U01778,1669,2026-03-08,desktop,0.42
U01778,274,2026-01-24,desktop,0.43
U01778,37080,2026-01-08,mobile,0.37
U01778,50839,2026-04-19,tablet,0.37
U01778,139715,2026-03-11,tv,0.85
U01778,77953,2026-04-20,tablet,0.75
U01778,2293,2025-12-21,desktop,0.56
U01778,13994,2025-08-17,tablet,0.76
U01778,24985,2025-11-11,tv,0.65
U01778,26672,2026-02-28,tablet,1.0
U01778,23082,2025-11-28,desktop,0.75
U01778,35791,2025-09-08,tv,0.46
U01778,11980,2026-01-27,mobile,0.72
U01778,126509,2025-12-09,tablet,0.79
U01778,13132,2025-11-21,tablet,0.58
U01779,37964,2024-12-03,desktop,0.51
U01779,18475,2025-10-20,tv,0.97
U01779,44639,2025-09-12,desktop,0.76
U01779,334074,2024-12-29,desktop,0.63
U01779,254470,2026-03-03,tv,0.84
U01779,274854,2025-08-22,tablet,0.55
U01779,62630,2025-02-15,tablet,0.59
U01779,15122,2025-01-21,mobile,0.54
U01779,100275,2024-04-19,tablet,0.86
U01779,161,2023-12-14,tablet,0.67
U01779,33,2024-08-23,tablet,0.7
U01779,10994,2024-06-06,mobile,0.65
U01779,19316,2024-10-02,mobile,0.55
U01779,122917,2025-04-17,tablet,0.55
U01779,86834,2026-02-24,tv,0.96
U01779,228066,2024-08-16,desktop,0.93
U01779,21355,2024-01-06,desktop,0.54
U01779,426469,2025-10-17,mobile,0.38
U01779,84175,2024-06-15,tablet,0.6
U01779,320,2025-07-21,desktop,0.93
U01779,8698,2024-07-15,tv,0.63
U01779,1018,2024-10-10,tv,0.78
U01779,9424,2024-06-28,tv,0.78
U01779,2011,2025-04-06,tablet,0.49
U01779,11561,2025-04-10,desktop,0.68
U01780,2023,2023-08-28,mobile,0.39
U01780,6435,2025-05-11,tablet,0.88
U01780,25066,2025-10-27,mobile,0.46
U01780,9398,2026-04-06,mobile,0.69
U01780,8987,2022-12-05,mobile,0.67
U01780,1365,2024-11-05,tablet,0.78
U01780,2105,2024-02-05,tablet,0.49
U01780,39141,2025-11-26,tablet,0.84
U01781,943,2025-02-24,mobile,0.47
U01781,10425,2026-04-13,tv,0.62
U01781,11495,2024-05-05,tablet,0.63
U01781,72387,2025-12-14,mobile,0.48
U01781,309809,2024-03-23,mobile,0.61
U01781,10934,2023-12-02,tablet,0.38
U01781,12117,2024-11-15,tv,0.98
U01781,9746,2024-11-09,mobile,0.77
U01781,158895,2024-01-29,desktop,0.5
U01781,89,2024-01-19,tablet,0.37
U01781,11027,2026-02-28,tablet,0.67
U01781,9766,2026-04-05,tv,0.88
U01781,46435,2023-09-03,mobile,0.62
U01781,12246,2026-04-16,tv,0.72
U01781,44770,2026-01-24,desktop,0.48
U01781,641,2025-02-12,mobile,0.96
U01781,16158,2025-06-22,desktop,0.97
U01781,12770,2024-11-02,tv,0.92
U01781,38055,2024-03-21,tablet,0.56
U01782,6795,2025-06-11,mobile,0.67
U01782,14425,2025-02-06,tablet,0.61
U01782,157841,2025-02-23,mobile,0.77
U01782,109451,2025-08-27,desktop,0.5
U01782,104755,2025-07-13,mobile,0.91
U01782,306667,2025-07-06,desktop,0.46
U01782,747,2025-04-17,mobile,0.46
U01782,198184,2025-06-29,mobile,0.84
U01782,53953,2024-11-10,desktop,0.64
U01782,11596,2025-07-07,tv,0.68
U01782,8374,2025-07-05,tablet,0.78
U01782,9003,2025-05-23,mobile,0.99
U01782,97430,2026-04-04,desktop,0.84
U01782,1975,2025-09-24,tablet,0.37
U01782,11260,2024-08-20,tablet,0.98
U01782,242575,2026-04-21,mobile,0.68
U01782,11191,2024-12-03,mobile,0.62
U01782,8879,2025-11-11,mobile,0.57
U01782,47692,2025-08-09,desktop,0.95
U01783,285923,2025-07-25,tv,0.91
U01783,36696,2025-05-17,desktop,0.78
U01783,17834,2025-02-09,tablet,0.37
U01783,244403,2025-04-14,tv,0.88
U01783,9895,2026-01-23,desktop,0.36
U01783,4824,2025-01-03,tv,0.51
U01783,667,2024-12-29,tv,0.7
U01783,65086,2025-01-06,tablet,0.56
U01783,21349,2025-01-22,desktop,0.57
U01783,9610,2025-09-27,tv,0.94
U01783,627,2026-02-21,desktop,0.88
U01783,11977,2025-10-12,mobile,0.5
U01783,11324,2025-03-07,desktop,0.73
U01783,10339,2026-03-13,tv,0.54
U01783,11172,2025-10-08,desktop,0.84
U01784,9920,2026-04-08,tablet,0.46
U01784,79940,2026-04-05,tablet,0.93
U01784,59860,2026-02-13,tv,0.48
U01784,13191,2026-02-08,mobile,0.38
U01784,15059,2025-12-27,mobile,0.87
U01784,77883,2025-10-23,mobile,0.52
U01784,13405,2025-10-06,mobile,0.69
U01784,587,2025-12-07,mobile,0.62
U01784,1878,2026-01-31,mobile,0.57
U01784,86549,2025-12-20,desktop,0.77
U01784,987,2025-10-13,desktop,0.55
U01784,69848,2025-11-26,tablet,0.66
U01784,652,2025-11-08,desktop,0.7
U01784,12184,2026-03-31,desktop,0.57
U01784,14022,2026-02-03,mobile,0.46
U01784,627,2026-01-25,tv,0.58
U01784,159824,2026-04-03,tv,0.66
U01784,193613,2025-12-07,mobile,0.38
U01784,888,2026-04-29,mobile,0.92
U01784,126509,2025-11-13,tv,0.49
U01785,10202,2023-08-31,tablet,0.54
U01785,116745,2024-12-02,desktop,0.53
U01785,206197,2023-05-15,tv,0.92
U01785,5722,2023-05-29,tablet,0.81
U01785,9434,2025-05-20,tablet,0.87
U01785,8469,2023-08-29,mobile,0.71
U01785,9312,2026-02-13,tablet,0.85
U01785,22913,2023-05-25,desktop,0.63
U01785,6478,2025-03-29,tv,0.51
U01785,34697,2023-08-23,mobile,0.36
U01785,40880,2024-02-08,desktop,0.71
U01785,8656,2025-08-19,mobile,0.64
U01785,5852,2025-08-08,mobile,0.79
U01785,116741,2025-04-30,desktop,0.97
U01785,1372,2025-07-28,tv,0.64
U01785,9092,2024-02-12,tv,0.94
U01785,19344,2025-11-29,tablet,0.46
U01785,111190,2024-04-26,tablet,0.4
U01785,20391,2026-01-11,tv,0.71
U01785,13150,2024-06-21,tv,0.75
U01785,1933,2024-10-14,tablet,0.76
U01785,49520,2023-12-14,tv,0.43
U01785,373314,2024-04-02,tv,0.7
U01785,304357,2024-04-01,tablet,0.68
U01786,581,2024-08-27,tablet,0.92
U01786,31174,2023-05-07,mobile,0.36
U01786,347126,2025-03-01,tablet,0.62
U01786,84659,2025-02-14,tv,0.99
U01786,29996,2024-08-19,tablet,0.52
U01786,13475,2024-09-12,tablet,0.38
U01786,10477,2025-04-24,tablet,0.37
U01786,26843,2022-09-05,mobile,0.88
U01786,329440,2023-04-12,mobile,0.82
U01786,1551,2025-03-11,mobile,0.53
U01786,1245,2025-07-01,tablet,0.5
U01786,7299,2025-10-06,desktop,0.68
U01786,811,2026-02-24,desktop,0.53
U01786,1640,2024-06-13,mobile,0.83
U01786,14631,2024-03-27,desktop,0.98
U01786,44264,2023-02-01,tv,0.73
U01786,37903,2025-02-22,mobile,0.87
U01787,49963,2023-07-03,desktop,0.37
U01787,22820,2025-09-24,tablet,0.6
U01787,25763,2025-09-09,desktop,0.39
U01787,16888,2025-03-12,tv,0.67
U01787,57825,2023-09-22,tablet,0.73
U01787,451,2024-08-01,desktop,0.75
U01787,71864,2026-01-25,mobile,0.78
U01787,112456,2024-01-03,desktop,0.89
U01787,9425,2025-11-07,tv,0.62
U01787,2312,2024-07-31,desktop,0.77
U01787,164372,2026-01-29,desktop,0.78
U01787,293660,2023-12-12,desktop,0.47
U01787,68724,2023-08-21,tablet,0.54
U01787,187017,2024-11-17,desktop,0.95
U01787,4133,2024-09-11,mobile,0.71
U01787,10362,2023-08-13,tablet,0.47
U01787,62204,2024-07-25,mobile,0.7
U01787,11439,2024-07-11,tv,0.56
U01787,11109,2025-10-07,tv,0.74
U01787,1687,2025-07-01,tv,0.52
U01787,27549,2025-07-16,mobile,0.98
U01787,11066,2024-09-24,tablet,0.53
U01787,152742,2025-11-06,tv,0.69
U01788,297761,2026-02-07,desktop,0.67
U01788,5176,2025-02-05,mobile,0.56
U01788,4012,2026-03-02,desktop,0.95
U01788,688,2025-10-28,tablet,0.41
U01788,14299,2025-08-04,tv,0.89
U01788,595,2026-04-04,tablet,0.69
U01788,10685,2025-03-03,mobile,0.89
U01788,783,2025-05-13,tablet,0.81
U01788,103370,2026-01-07,desktop,0.37
U01788,62630,2025-10-11,tablet,1.0
U01788,9916,2026-04-17,mobile,0.72
U01788,57165,2025-07-15,mobile,0.92
U01788,239573,2025-03-09,mobile,0.5
U01788,2067,2026-03-23,mobile,0.69
U01788,28165,2025-02-19,mobile,0.38
U01789,331190,2025-08-11,desktop,0.87
U01789,525,2024-04-26,desktop,0.52
U01789,8842,2024-01-24,tablet,0.49
U01789,22794,2025-08-18,tv,0.65
U01789,224141,2024-08-16,desktop,0.54
U01789,11283,2025-04-13,mobile,0.83
U01789,34016,2022-10-30,tablet,0.94
U01789,25636,2022-10-04,mobile,0.45
U01789,297761,2026-02-02,mobile,0.41
U01789,10219,2024-12-04,tv,0.53
U01789,256740,2024-07-22,desktop,0.51
U01789,100042,2024-05-29,tablet,0.76
U01789,182,2025-11-15,mobile,0.9
U01789,14662,2025-04-27,tablet,0.36
U01789,657,2024-06-06,desktop,0.62
U01789,294600,2024-12-29,tablet,0.58
U01789,180296,2024-06-03,mobile,0.6
U01789,17287,2023-04-03,tablet,0.7
U01789,195589,2023-10-17,desktop,0.68
U01789,1777,2025-11-05,desktop,0.36
U01789,11975,2024-03-12,desktop,0.58
U01789,25132,2025-05-10,tablet,0.87
U01789,37718,2025-11-20,mobile,0.45
U01789,74643,2023-10-15,desktop,0.41
U01790,7459,2024-01-23,mobile,0.74
U01790,18550,2023-09-28,tablet,0.68
U01790,254473,2025-12-03,tablet,0.51
U01790,13812,2026-01-03,tablet,0.42
U01790,12783,2026-02-14,tv,0.81
U01790,62211,2023-10-30,desktop,0.82
U01790,20083,2024-07-27,tablet,0.99
U01790,9570,2023-12-02,mobile,0.4
U01790,29371,2024-05-30,desktop,0.9
U01790,298312,2024-06-13,mobile,0.7
U01790,57165,2024-01-04,tablet,0.96
U01790,9776,2025-02-21,mobile,0.73
U01790,16320,2026-04-18,desktop,0.8
U01790,152742,2025-08-17,tablet,0.97
U01790,238615,2024-07-30,tablet,0.89
U01790,9275,2026-04-22,tablet,0.66
U01791,44214,2023-09-25,tv,0.69
U01791,924,2024-11-22,mobile,0.36
U01791,2539,2026-04-28,desktop,0.64
U01791,60463,2023-06-17,tablet,0.61
U01791,1427,2025-11-01,tv,0.65
U01791,76338,2025-05-28,mobile,0.75
U01791,8247,2025-05-01,desktop,0.59
U01791,8967,2025-05-14,mobile,0.98
U01791,56715,2023-12-15,tv,0.71
U01791,230266,2025-08-05,desktop,0.53
U01791,9443,2024-07-07,mobile,0.9
U01791,72545,2025-08-25,desktop,0.9
U01791,10661,2026-04-03,desktop,0.99
U01791,4967,2023-11-05,tv,0.7
U01791,11258,2026-03-01,mobile,0.94
U01791,232672,2026-04-09,desktop,0.93
U01791,9457,2023-05-10,desktop,0.57
U01791,2454,2023-03-05,mobile,0.87
U01791,86304,2024-01-07,mobile,0.41
U01792,4148,2023-02-27,desktop,0.58
U01792,255266,2023-06-19,tablet,0.63
U01792,59436,2023-01-22,tablet,0.38
U01792,16508,2025-07-02,tablet,0.55
U01792,11978,2026-04-23,mobile,0.55
U01792,5279,2024-12-13,tablet,0.61
U01792,9271,2023-10-20,desktop,0.88
U01792,1430,2025-06-25,tablet,0.85
U01792,36668,2024-06-30,tv,0.69
U01792,238603,2024-02-08,tv,0.85
U01792,8337,2024-01-18,tablet,0.78
U01792,280092,2023-09-24,tv,0.58
U01793,11798,2024-04-15,mobile,0.38
U01793,81390,2026-02-08,mobile,0.4
U01793,84332,2023-09-03,desktop,0.67
U01793,29463,2025-06-19,mobile,0.92
U01793,9277,2025-06-06,mobile,0.97
U01793,1586,2025-02-15,desktop,0.9
U01793,14758,2024-06-18,desktop,0.46
U01793,13435,2023-12-15,tv,0.48
U01793,23048,2023-08-11,tablet,0.37
U01793,122,2026-01-09,mobile,0.89
U01793,12177,2023-08-19,desktop,0.48
U01793,256687,2026-02-11,tv,0.94
U01793,862,2022-11-09,tablet,0.65
U01793,4944,2023-08-09,tv,0.73
U01793,201132,2022-11-21,tablet,0.83
