movie_id,genre
30379,Thriller
30379,Action
42586,Thriller
42586,Romance
42586,Comedy
42586,Drama
42586,Music
17709,Romance
17709,Comedy
17709,Family
287948,Thriller
287948,Action
287948,Crime
7548,Romance
7548,Drama
9075,Thriller
9075,Drama
9075,War
11661,History
11661,Romance
11661,Drama
11661,Music
11661,War
109513,Romance
109513,Action
109513,Comedy
12085,Action
12085,Comedy
12085,Crime
204922,Thriller
204922,Mystery
38985,Adventure
38985,Thriller
38985,Action
44113,Drama
21494,Romance
21494,Comedy
21494,Drama
164457,Thriller
164457,Crime
164457,Drama
4566,Mystery
4566,Crime
4566,Drama
17795,Comedy
17795,Drama
1073,Thriller
1073,Mystery
1073,Drama
153158,Adventure
153158,Animation
153158,Romance
81836,Romance
81836,Comedy
10724,Science Fiction
10724,Adventure
10724,Thriller
10724,Action
9473,Animation
9473,Comedy
9473,Music
2196,Comedy
2196,Drama
1499,Adventure
1499,Fantasy
1499,Action
1499,Comedy
1499,Family
20857,Romance
20857,Comedy
82693,Romance
82693,Comedy
82693,Drama
1646,Crime
1646,Drama
44944,Drama
4108,Thriller
4108,Action
4108,Crime
8456,Action
8456,Drama
7341,Science Fiction
7341,Thriller
7341,Horror
19255,Romance
19255,Comedy
19255,Drama
10187,Comedy
10187,Drama
31005,Romance
31005,Drama
49517,Thriller
49517,Mystery
49517,Drama
44857,Romance
44857,Comedy
44857,Drama
50780,Drama
16363,Comedy
1946,Science Fiction
1946,Thriller
1946,Action
1946,Horror
85,Adventure
85,Action
772,Adventure
772,Comedy
772,Family
772,Crime
840,Science Fiction
840,Drama
9682,Thriller
9682,Horror
96,Action
96,Comedy
96,Crime
10678,Comedy
274,Thriller
274,Crime
274,Drama
8872,Comedy
8872,Music
16290,Documentary
16290,Action
16290,Comedy
579,Thriller
579,Horror
14405,Adventure
14405,Comedy
14405,Family
138843,Thriller
138843,Horror
11637,Adventure
11637,Romance
11637,Comedy
11637,Family
226486,Comedy
1584,Comedy
1584,Music
9312,Fantasy
9312,Action
12153,Comedy
65057,Comedy
65057,Drama
8326,Adventure
8326,Comedy
8326,Family
8326,Drama
35690,Romance
35690,Family
35690,Drama
76203,History
76203,Drama
13497,Romance
13497,Comedy
13497,Drama
13497,Music
35688,Romance
35688,Comedy
162,Fantasy
162,Romance
162,Drama
296096,Romance
296096,Drama
103370,Comedy
103370,Crime
103370,Drama
1051,Thriller
1051,Action
1051,Crime
376659,Comedy
10073,Comedy
16690,Adventure
16690,Animation
16690,Fantasy
16690,Family
273895,History
273895,Drama
14873,Adventure
14873,Animation
14873,Family
8968,Thriller
8968,Mystery
8968,Horror
8968,Drama
9963,Thriller
9963,Mystery
9963,Drama
15655,Animation
15655,Family
21208,Thriller
21208,Mystery
21208,Horror
272878,Adventure
272878,Family
272878,Drama
9760,Adventure
9760,Action
9760,Comedy
314365,Thriller
314365,History
314365,Drama
13279,Thriller
13279,Crime
13279,Drama
1975,Thriller
1975,Horror
33644,Romance
33644,Comedy
33644,Drama
1649,Science Fiction
1649,Adventure
1649,Fantasy
1649,Comedy
1649,Family
9895,Thriller
9895,Romance
9895,Comedy
9895,Drama
9570,Science Fiction
9570,Adventure
9570,Action
9570,Family
27579,Thriller
27579,Crime
27579,Drama
16052,Drama
40264,Comedy
40264,Horror
1164,Drama
239678,Comedy
239678,Drama
14359,Mystery
14359,Drama
3989,Adventure
3989,Animation
3989,Action
3989,Comedy
3989,Music
76617,Thriller
76617,Horror
1710,Thriller
1710,Drama
4258,Comedy
20391,Western
20391,Action
20391,Comedy
20391,Drama
20391,Music
10139,History
10139,Drama
335778,Action
9645,Thriller
9645,Mystery
9645,Horror
55465,Comedy
617,Mystery
617,Crime
617,Drama
19904,Thriller
19904,Mystery
19904,Horror
48289,Thriller
48289,Drama
243,Romance
243,Comedy
243,Drama
243,Music
6933,Thriller
6933,Mystery
6933,Horror
17182,Thriller
17182,Drama
8848,Thriller
8848,Crime
8848,Drama
38,Science Fiction
38,Romance
38,Drama
38303,Romance
38303,Comedy
1266,Thriller
1266,Action
1266,Crime
1266,Drama
107985,Science Fiction
107985,Action
107985,Comedy
14043,Adventure
14043,Mystery
14043,Action
14043,Family
14043,Crime
19901,Science Fiction
19901,Thriller
19901,Fantasy
19901,Action
19901,Horror
34016,Romance
34016,Comedy
59860,Adventure
59860,Romance
59860,Comedy
10069,Thriller
10069,Horror
9588,Adventure
9588,Romance
9588,Western
9588,Action
9588,Drama
12819,Animation
12819,Family
9954,Science Fiction
9954,Adventure
9954,Fantasy
9954,Action
9954,Horror
10115,Comedy
10115,Drama
25132,Comedy
25132,Family
577,Thriller
577,Fantasy
577,Comedy
577,Drama
328387,Adventure
328387,Mystery
328387,Crime
12690,Western
12690,Crime
12690,Drama
9945,Thriller
9945,Fantasy
9945,Action
9945,Horror
9945,Drama
539,Thriller
539,Horror
539,Drama
13596,Romance
13596,Comedy
226857,Romance
226857,Drama
13159,Romance
13159,Comedy
13159,Drama
47941,Comedy
526,Adventure
526,Fantasy
526,Romance
526,Drama
22796,Comedy
22796,Family
22796,Drama
2355,Drama
5915,Adventure
5915,Drama
9842,Romance
9842,Comedy
9842,Drama
61012,Thriller
61012,Mystery
61012,Horror
755,Thriller
755,Action
755,Horror
755,Crime
13682,Animation
13682,Family
9089,Romance
9089,Comedy
9089,Drama
9470,Fantasy
9470,Action
9470,Comedy
9470,Crime
18357,Adventure
18357,Comedy
18357,Family
7979,Drama
470,Thriller
470,Crime
470,Drama
15644,Thriller
15644,Action
15644,Drama
9582,Romance
9582,Comedy
10642,Romance
10642,Comedy
10642,Family
10642,Drama
22074,Documentary
2428,History
2428,Drama
290751,Mystery
290751,Crime
290751,Drama
13805,Action
13805,Comedy
4597,Thriller
4597,Action
4597,Crime
4597,Drama
9414,Thriller
9414,Action
9414,Comedy
9414,Crime
63492,Romance
63492,Comedy
81796,Science Fiction
81796,Thriller
81796,Action
10710,Comedy
15092,Thriller
15092,Action
15092,Crime
11382,Thriller
11382,Action
11382,Comedy
15005,Drama
8198,Thriller
8198,Romance
8198,Action
8198,Drama
6963,Comedy
6963,Drama
15070,Adventure
15070,Thriller
15070,Action
15070,Drama
12797,Fantasy
12797,Romance
12797,Comedy
17134,Adventure
17134,Thriller
17134,Action
17134,Drama
41402,Mystery
41402,Horror
41402,Drama
18885,Adventure
18885,Action
18885,Comedy
18885,Family
4953,Comedy
4953,Drama
10773,Comedy
10773,Drama
146198,Thriller
146198,Action
2639,Comedy
2639,Drama
10563,Romance
10563,Comedy
295964,Drama
5971,Comedy
5971,Crime
5971,Drama
9716,Romance
9716,Comedy
9716,Music
11835,Thriller
11835,Action
11835,Crime
11835,Drama
26171,Drama
31117,Comedy
31117,Family
9074,Action
9074,Comedy
9074,Crime
14396,Action
14396,Comedy
14396,Crime
15673,Comedy
42618,Romance
42618,Comedy
42618,Drama
42618,Music
171274,Mystery
171274,Romance
171274,Comedy
171274,Crime
171274,Drama
24432,Family
109417,Drama
109417,Music
13948,Fantasy
13948,Comedy
106747,Thriller
106747,Action
106747,Crime
10929,Horror
14220,Comedy
46435,Comedy
46435,Drama
46435,Music
256962,Comedy
256962,Drama
256962,War
48231,Thriller
48231,Drama
3509,Science Fiction
3509,Animation
3509,Thriller
82684,Drama
12142,Thriller
12142,Fantasy
12142,Action
12142,Horror
23367,Comedy
23367,Family
23367,Drama
23367,Music
10740,Thriller
10740,Mystery
10740,Drama
241239,Thriller
241239,Crime
241239,Drama
14582,History
14582,Romance
14582,Drama
14582,War
14914,Drama
3902,Drama
3902,Music
77948,Thriller
77948,Action
21755,Adventure
21755,Romance
21755,Comedy
21755,Drama
4960,Drama
128,Adventure
128,Animation
128,Fantasy
14652,Comedy
14652,Drama
40932,Comedy
40932,Music
16608,Adventure
16608,Thriller
16608,Action
16608,Crime
16608,Drama
334531,Drama
32316,Comedy
7299,Science Fiction
7299,Thriller
7299,Action
13405,Drama
13405,War
19457,Thriller
19457,Action
19457,Crime
19457,Drama
112937,Family
314385,Romance
314385,Drama
8953,Science Fiction
8953,Animation
8953,Fantasy
29078,Drama
46503,Thriller
46503,Mystery
46503,Romance
46503,Crime
46503,Drama
10448,Adventure
13688,Science Fiction
13688,Fantasy
13688,Comedy
13688,Family
13688,Drama
10353,Fantasy
10353,Comedy
43935,Science Fiction
43935,Mystery
43935,Action
43935,Comedy
43935,Horror
11458,Thriller
11458,Drama
44638,Fantasy
44638,Drama
241257,Thriller
241257,Mystery
241257,Horror
14538,History
14538,Action
14538,Drama
13250,Thriller
13250,Crime
13250,Drama
133931,Adventure
133931,Animation
133931,Comedy
133931,Family
280871,History
280871,Drama
239897,Animation
184341,Drama
334074,Thriller
199373,Thriller
199373,Crime
14202,Romance
14202,Drama
6968,Thriller
6968,History
6968,Action
6968,Crime
6968,Drama
581,Adventure
581,Western
581,Drama
52449,Comedy
12150,Mystery
12150,Crime
12150,Drama
11247,Comedy
4232,Mystery
4232,Horror
4232,Crime
9378,Thriller
9378,Horror
694,Thriller
694,Horror
105,Science Fiction
105,Adventure
105,Comedy
105,Family
11377,Thriller
11377,Mystery
11377,Horror
26367,Comedy
26367,Drama
385383,Action
385383,Drama
41210,Romance
41210,Comedy
41210,Drama
12090,Comedy
62630,Thriller
62630,Action
62630,Crime
62630,Drama
62630,War
16110,Science Fiction
16110,Animation
16110,Family
16110,Drama
29427,Mystery
29427,Action
29427,Horror
129,Adventure
129,Animation
129,Fantasy
129,Family
244114,Action
244114,Crime
2669,History
2669,Action
2669,Drama
203833,Drama
13523,Adventure
13523,Romance
13523,Comedy
25195,Romance
25195,Comedy
17277,History
17277,Drama
50725,Romance
50725,Comedy
50725,Drama
82631,Drama
73191,Fantasy
73191,Family
73191,Music
22479,Thriller
22479,Crime
22479,Drama
22479,Music
340611,Drama
10065,Thriller
10065,Horror
10065,Drama
2757,Comedy
2757,Crime
2757,Drama
11683,Horror
244339,Action
1878,Adventure
1878,Comedy
1878,Drama
23082,Fantasy
23082,Romance
23082,Comedy
195589,Comedy
854,Fantasy
854,Romance
854,Comedy
854,Crime
2280,Fantasy
2280,Romance
2280,Comedy
2280,Family
2280,Drama
496,Comedy
8835,Comedy
157,Science Fiction
157,Adventure
157,Thriller
157,Action
8643,Thriller
8643,Horror
8643,Crime
8643,Drama
10402,Comedy
218043,Science Fiction
218043,Thriller
218043,Action
9043,Romance
9043,Comedy
9043,Drama
21301,Comedy
21301,Drama
10147,Comedy
10147,Crime
10147,Drama
816,Science Fiction
816,Comedy
816,Crime
302688,Romance
302688,Comedy
302688,Family
60307,Comedy
60307,Family
106,Science Fiction
106,Adventure
106,Thriller
106,Action
279,History
279,Drama
279,Music
8617,Horror
8617,Crime
10625,Comedy
10934,Romance
10934,Comedy
10934,Drama
5279,Thriller
5279,Mystery
5279,Drama
10013,Fantasy
10013,Romance
10013,Comedy
10013,Drama
194662,Comedy
194662,Drama
160588,Comedy
160588,Drama
9829,Thriller
9829,History
9829,Action
9829,Crime
9829,Drama
10028,Romance
10028,Family
10028,Music
10535,Action
10535,Comedy
790,Horror
43959,Action
43959,Drama
10364,Comedy
10364,Drama
10364,War
16991,Comedy
16991,Crime
16991,Drama
9610,Adventure
9610,Fantasy
9610,Action
1578,Drama
25643,Romance
25643,Drama
11904,Adventure
11904,Action
11904,Family
11904,Crime
11904,Drama
28665,Romance
28665,Comedy
28665,Drama
28665,Music
44115,Adventure
44115,Thriller
44115,Drama
10569,Action
10569,Comedy
10569,Crime
10560,Drama
10560,Music
333348,Comedy
333348,Family
20483,Adventure
20483,Action
20483,Family
11457,Drama
321697,History
321697,Drama
19840,Romance
19840,Comedy
22327,Romance
22327,Comedy
22327,Drama
38665,Adventure
38665,Romance
38665,Western
38665,Action
2575,Thriller
2575,Drama
11644,Thriller
11644,Mystery
11644,Drama
146227,Action
146227,Crime
68924,Drama
253235,Romance
253235,Comedy
253235,Drama
22102,Adventure
22102,Comedy
22102,Family
18701,Romance
18701,Comedy
18701,Drama
10068,Romance
10068,Drama
848,Fantasy
36811,Romance
36811,Drama
522,History
522,Comedy
522,Drama
130150,Drama
12246,History
13809,Thriller
13809,Action
13809,Crime
27380,Science Fiction
27380,Adventure
27380,Action
10549,Drama
33870,Romance
33870,Drama
245703,Science Fiction
245703,Adventure
245703,Drama
10739,Romance
10739,Comedy
127560,History
127560,Drama
37903,Mystery
37903,Crime
37903,Drama
396152,Horror
10017,Science Fiction
10017,Romance
10017,Action
10017,Horror
10017,Crime
11468,Thriller
11468,Mystery
11468,Drama
193613,Music
17436,Drama
43434,Thriller
43434,History
43434,Crime
43434,Drama
31166,Thriller
31166,Drama
69848,History
69848,Western
69848,Action
69848,Drama
8408,Science Fiction
8408,Horror
332411,Thriller
332411,Action
332411,Crime
332411,Drama
9389,Science Fiction
9389,Animation
9389,Action
9626,Adventure
9626,Fantasy
9626,Action
75638,Thriller
8363,Comedy
15670,Comedy
15670,Crime
15670,Drama
290555,Action
290555,Horror
8328,Romance
8328,Drama
8328,Music
10982,Animation
10982,Comedy
10982,Family
205,History
205,Drama
205,War
1620,Thriller
1620,Action
1620,Crime
1620,Drama
175541,Drama
175541,Music
241254,Thriller
241254,Action
31932,Thriller
1933,Thriller
1933,Mystery
1933,Horror
1933,Drama
679,Science Fiction
679,Thriller
679,Action
679,Horror
11113,Romance
11113,Family
11113,Drama
11113,Music
3597,Thriller
3597,Mystery
3597,Horror
193893,Comedy
9675,Romance
9675,Comedy
9675,Drama
9988,Comedy
948,Thriller
948,Horror
21765,Science Fiction
21765,Comedy
21765,Family
146304,Comedy
7516,Thriller
7516,Action
7516,Comedy
7516,Crime
41439,Horror
41439,Crime
2752,Romance
2752,Comedy
9429,Comedy
38117,Fantasy
38117,Romance
38117,Drama
9792,Thriller
9792,Horror
13778,Comedy
228203,Drama
41382,Comedy
13960,Drama
114150,Romance
114150,Comedy
114150,Music
26602,Romance
26602,Comedy
26602,Drama
10223,Thriller
10223,Crime
10223,Drama
16028,Thriller
16028,Horror
15639,Comedy
16112,Family
26390,Thriller
26390,Crime
26390,Drama
27759,History
27759,Action
27759,Drama
109428,Horror
23049,Romance
23049,Comedy
9310,Comedy
9310,Family
9310,Drama
11411,Science Fiction
11411,Adventure
11411,Action
16988,Drama
7304,Thriller
7304,Action
7304,Crime
7304,Drama
24747,Drama
58048,Adventure
1491,Thriller
1491,Fantasy
1491,Romance
1491,Drama
2989,Adventure
2989,Thriller
10629,Thriller
10629,Crime
10629,Drama
255343,Thriller
255343,Romance
4723,Science Fiction
4723,Adventure
4723,Action
4723,Comedy
4723,Drama
10800,Animation
10800,Family
25763,Science Fiction
25763,Adventure
25763,Action
79694,Thriller
79694,Horror
4032,Comedy
4032,Family
4032,Drama
18615,Mystery
18615,Romance
18615,Drama
10673,Crime
10673,Drama
4584,Romance
4584,Drama
2977,Romance
2977,Drama
10760,Comedy
11093,Drama
207,Drama
8467,Comedy
639,Romance
639,Comedy
639,Drama
24226,Drama
9285,Adventure
9285,Comedy
14709,Romance
14709,Comedy
14709,Drama
74643,Romance
74643,Comedy
74643,Drama
13788,Thriller
13788,Mystery
13788,Horror
83666,Romance
83666,Comedy
83666,Drama
10781,Horror
318850,Drama
13908,Comedy
13908,Family
1417,Fantasy
1417,Drama
1417,War
39180,Action
39180,Comedy
39180,Family
16161,Romance
16161,Crime
16161,Drama
49950,Thriller
49950,Horror
49950,Drama
10956,Adventure
10956,Mystery
10956,Romance
10956,Comedy
10956,Drama
9594,Thriller
9594,Action
9594,Crime
9594,Drama
4638,Action
4638,Comedy
4638,Crime
13972,Romance
13972,Comedy
13972,Drama
5038,Romance
5038,Drama
13491,Adventure
13491,Romance
13491,Action
13491,Drama
10571,Romance
10571,Comedy
10571,Drama
10994,Drama
19994,Comedy
19994,Horror
25166,Mystery
25166,Comedy
25166,Crime
30890,Comedy
30890,Drama
23169,Romance
23169,Drama
17403,Romance
17403,Comedy
17403,Drama
12120,Science Fiction
12120,Comedy
9800,Drama
1090,Science Fiction
1090,Thriller
1090,Mystery
18475,Comedy
18475,Drama
40160,Science Fiction
40160,Thriller
40160,Action
18074,Comedy
18074,Drama
18074,Music
9689,Comedy
9689,Drama
9781,Comedy
9781,Music
8009,Adventure
8009,Fantasy
8009,Action
3877,Drama
8854,Science Fiction
8854,Adventure
8854,Action
152599,Romance
152599,Drama
18840,History
18840,Romance
18840,Family
18840,Drama
68727,Thriller
68727,Mystery
68727,Crime
68727,Drama
12657,Romance
12657,Comedy
8265,Comedy
12410,Drama
34647,Fantasy
34647,Drama
73935,Romance
73935,Comedy
73935,Horror
28178,Family
28178,Drama
185567,Thriller
185567,Crime
185567,Drama
264656,Western
264656,Drama
35696,Comedy
35696,Drama
16351,Drama
16351,War
38717,Adventure
38717,Action
38717,Drama
18777,Thriller
18777,Mystery
18777,Crime
18777,Drama
2110,Action
2110,Comedy
2110,Drama
9035,Science Fiction
9035,Comedy
9035,Horror
90,Action
90,Comedy
90,Crime
771,Comedy
771,Family
12154,Comedy
12154,Family
12154,Drama
9576,Romance
9576,Comedy
744,Romance
744,Action
744,War
146,Adventure
146,Romance
146,Action
146,Drama
14,Drama
45269,History
45269,Drama
9493,Comedy
22556,Romance
22556,Drama
873,Drama
33196,Adventure
33196,Thriller
33196,Action
33196,Drama
205596,Thriller
205596,History
205596,Drama
205596,War
10765,Comedy
16769,Drama
16769,Music
33217,Comedy
33217,Family
132232,Horror
11153,Adventure
11153,Romance
11153,Comedy
208134,Comedy
1165,Drama
4011,Fantasy
4011,Comedy
17202,Comedy
17202,Drama
9587,Romance
9587,Drama
65086,Thriller
65086,Horror
65086,Drama
10053,Thriller
10053,Horror
11870,Comedy
11870,Family
11778,Drama
11778,War
586,Comedy
586,Drama
18736,Comedy
18736,Family
134411,Thriller
134411,Drama
287903,Fantasy
287903,Comedy
287903,Horror
9276,Science Fiction
9276,Mystery
9276,Horror
15765,Drama
15765,Music
2142,Action
2142,Crime
2142,Drama
11397,Comedy
77016,Thriller
77016,Crime
77016,Drama
11478,Thriller
11478,Crime
11478,Drama
266856,Romance
266856,Drama
13411,Comedy
13411,Crime
10564,Romance
10564,Comedy
10564,Drama
947,Adventure
947,History
947,Drama
947,War
24150,Horror
228970,Drama
18405,Thriller
18405,Horror
18405,Crime
18405,Drama
6961,Romance
6961,Comedy
11442,Thriller
11442,Horror
2493,Adventure
2493,Fantasy
2493,Romance
2493,Comedy
2493,Family
14047,Drama
64690,Thriller
64690,Action
64690,Crime
64690,Drama
11132,Comedy
17127,Romance
17127,Comedy
17127,Drama
1562,Science Fiction
1562,Thriller
1562,Horror
232679,Drama
17880,Comedy
17880,Family
17880,Drama
14736,Romance
14736,Action
14736,Comedy
14736,Drama
9434,Thriller
9434,Romance
9434,Action
9434,Comedy
23706,Comedy
11531,Thriller
11531,Mystery
11531,Horror
9100,Thriller
9100,Fantasy
9100,Horror
9100,Drama
116,Thriller
116,Romance
116,Crime
116,Drama
38843,Comedy
38843,Family
1245,Romance
1245,Drama
4995,Drama
10413,Adventure
10413,Thriller
10413,Action
10413,Drama
14012,Drama
9793,Thriller
9793,Horror
12212,Horror
13768,Science Fiction
13768,Fantasy
13768,Romance
13768,Family
13768,Drama
8975,Adventure
8975,Thriller
8975,Action
8975,Drama
342521,Action
342521,Comedy
45272,Romance
45272,Drama
9424,Science Fiction
9424,Mystery
9424,Horror
97367,Crime
97367,Drama
254904,Thriller
254904,Action
254904,Crime
18681,Thriller
18681,Mystery
18681,Drama
12162,Thriller
12162,Drama
12162,War
11495,Thriller
11495,Fantasy
11495,Action
11495,Horror
11495,Drama
64689,Thriller
64689,Crime
157849,Thriller
13166,Comedy
15511,Science Fiction
15511,Adventure
15511,Animation
15511,Comedy
15511,Family
37003,Documentary
37003,Music
12211,Science Fiction
12211,Fantasy
12211,Action
13816,Crime
13816,Drama
13816,Music
51828,Romance
51828,Drama
22798,Drama
7501,Thriller
7501,Crime
10743,Thriller
10743,Action
10743,Comedy
10743,Crime
37718,Fantasy
37718,Comedy
15237,Drama
15237,Music
9686,Romance
9686,Comedy
9686,Drama
17644,Family
97430,Action
12257,Romance
12257,Comedy
12257,Drama
13539,Romance
68,Science Fiction
68,Comedy
14024,Romance
14024,Drama
14024,Music
115,Comedy
115,Crime
7874,Drama
4911,Thriller
4911,Action
4911,Crime
4911,Drama
1988,Thriller
1988,Drama
16222,Romance
16222,Comedy
16222,Drama
9557,Comedy
9026,History
9026,Romance
9026,Comedy
9026,Drama
57943,Fantasy
57943,Romance
57943,Comedy
57943,Drama
18276,Family
18276,Drama
8321,Comedy
8321,Crime
8321,Drama
72359,Comedy
10186,Comedy
10186,Music
25704,Comedy
133694,Drama
19265,Romance
19265,Comedy
36047,Thriller
8053,Adventure
8053,Mystery
8053,Western
8053,Crime
8053,Drama
2290,History
2290,Comedy
2290,Drama
5236,Mystery
5236,Action
5236,Comedy
5236,Crime
6552,Thriller
6552,Comedy
6552,Horror
1018,Thriller
1018,Mystery
1018,Drama
10075,Fantasy
10075,Romance
10075,Horror
10075,Drama
38031,Romance
38031,Comedy
38031,Drama
42188,Science Fiction
42188,Romance
42188,Drama
112430,Drama
6687,Thriller
6687,Mystery
6687,Crime
13853,Adventure
13853,Drama
31306,Comedy
31306,Drama
8461,Thriller
8461,Horror
8461,Crime
331592,Science Fiction
331592,Thriller
331592,Drama
47692,Drama
19,Science Fiction
19,Drama
10045,Science Fiction
10045,Thriller
10045,Action
400,Crime
400,Drama
253450,History
253450,Action
253450,Drama
9104,Thriller
9104,Comedy
9104,Crime
9104,Drama
9104,War
11190,Thriller
11190,Mystery
11190,Drama
16353,Adventure
16353,Thriller
16353,Action
23759,Adventure
23759,Action
23759,Drama
24206,Thriller
24206,Action
24206,Drama
10185,Thriller
10185,Mystery
10185,Horror
10185,Crime
10185,Drama
75033,Drama
74536,Thriller
74536,Crime
74536,Drama
31668,History
31668,Action
31668,Comedy
31668,Drama
13501,Fantasy
13501,Romance
13501,Comedy
13501,Drama
13501,Music
15208,Fantasy
15208,Drama
172391,Adventure
172391,Animation
172391,Family
262543,Science Fiction
262543,Thriller
9288,Adventure
9288,Fantasy
9288,Action
370980,Drama
20083,Thriller
20083,Action
20083,Crime
20083,Drama
40880,Drama
137,Fantasy
137,Romance
137,Comedy
137,Drama
264999,Comedy
264999,Drama
264999,Music
454,Romance
454,Drama
53457,Drama
53457,War
288980,Drama
33,Western
1951,Drama
12405,Romance
12405,Drama
10998,Thriller
10998,Romance
10998,Drama
114,Romance
114,Comedy
9396,Adventure
9396,Comedy
319910,Thriller
319910,Mystery
319910,Crime
319910,Drama
2604,Drama
2604,War
864,Comedy
14435,Mystery
14435,Horror
1931,Drama
1931,Music
691,Adventure
691,Thriller
691,Action
9877,Thriller
9877,Horror
62008,Romance
62008,Comedy
62008,Drama
12227,Adventure
12227,Action
12227,Family
12227,Drama
13824,Comedy
13824,Family
71688,History
71688,Drama
15173,Adventure
15173,Animation
15173,Action
15173,Comedy
15173,Family
8291,Romance
8291,Drama
13950,Adventure
13950,Action
13950,Comedy
12158,Romance
12158,Comedy
12158,Horror
11586,Thriller
11586,Fantasy
11586,Horror
10008,Thriller
10008,Horror
2830,Romance
2830,Comedy
12403,Adventure
12403,Thriller
12403,Mystery
34563,Comedy
14557,Comedy
10368,Comedy
10368,Drama
10368,War
10280,Thriller
10280,Horror
12637,Romance
12637,Drama
12637,Music
34152,Comedy
34152,Drama
14434,Romance
14434,Comedy
11470,Science Fiction
11470,Horror
10741,History
10741,Drama
24940,Romance
24940,Comedy
82679,Comedy
2013,Drama
1440,Romance
1440,Drama
18041,Thriller
18041,Mystery
18041,Drama
28029,Romance
28029,Drama
1123,Thriller
1123,Action
1123,Drama
14033,Thriller
14033,Mystery
14033,Horror
87729,Romance
87729,Drama
16899,Romance
16899,Comedy
41317,Adventure
41317,Romance
41317,Action
41317,Drama
245700,History
245700,Drama
37842,Romance
37842,Drama
9045,History
9045,Drama
44092,History
44092,Action
16005,History
16005,Comedy
16005,Drama
44754,Drama
23988,Comedy
23988,Horror
43949,Romance
43949,Drama
142,Romance
142,Drama
9603,Romance
9603,Comedy
9603,Drama
10712,Romance
10712,Drama
243938,Comedy
10876,Drama
86838,Comedy
86838,Crime
25208,Thriller
25208,Mystery
25208,Drama
613,History
613,Drama
613,War
1913,Drama
97370,Science Fiction
97370,Thriller
97370,Drama
801,Comedy
801,Drama
801,War
70829,Thriller
70829,Action
70829,Comedy
54518,Documentary
54518,Family
54518,Music
44214,Thriller
44214,Drama
240,Crime
240,Drama
9816,Romance
9816,Family
9816,Drama
9816,Music
10131,Thriller
10131,Horror
339984,Drama
8859,Comedy
11967,Adventure
11967,Western
11967,Action
11967,Crime
11967,Drama
239563,Comedy
222899,Romance
222899,Comedy
4951,Romance
4951,Comedy
4951,Drama
10985,Comedy
10985,Family
9644,Comedy
332567,Thriller
332567,Horror
332567,Drama
1954,Science Fiction
1954,Thriller
15489,Comedy
15489,Family
15250,Comedy
15250,Drama
22345,Science Fiction
22345,Comedy
22345,Family
9448,Adventure
9448,Thriller
9448,Action
9448,Comedy
38223,Comedy
38223,Family
38223,Drama
11186,Horror
11186,Drama
136835,Thriller
136835,Crime
5876,Science Fiction
5876,Thriller
5876,Horror
264660,Science Fiction
264660,Drama
492,Fantasy
492,Comedy
492,Drama
25462,Romance
25462,Comedy
238603,Science Fiction
238603,Adventure
238603,Family
10691,Romance
10691,Drama
1251,Adventure
1251,Action
1251,Drama
1251,War
5172,Science Fiction
5172,Adventure
5172,Comedy
5172,Drama
58680,Romance
58680,Comedy
264644,Thriller
264644,Drama
14577,Comedy
11592,Thriller
11592,Comedy
11592,Horror
11592,Crime
16406,Comedy
19052,Thriller
19052,Drama
3682,Drama
3682,Music
9683,Adventure
9683,Romance
9683,Comedy
9683,Drama
2084,Thriller
2084,Comedy
2084,Crime
107811,Comedy
2266,Romance
2266,Drama
13074,Drama
144340,Romance
144340,Comedy
144340,Drama
48217,Romance
48217,Drama
28211,Thriller
28211,Mystery
28211,Drama
47502,Comedy
47502,Crime
47502,Drama
9950,Action
9950,Comedy
9950,Crime
9950,Drama
84892,Romance
84892,Drama
24227,Action
9672,Drama
44853,Romance
44853,Western
44853,Drama
157544,Thriller
157544,Horror
59678,Science Fiction
59678,Action
59678,Comedy
79777,Romance
79777,Drama
79777,War
158011,Thriller
158011,Crime
407887,History
407887,Action
407887,Drama
407887,War
17043,Adventure
17043,Action
17043,Family
8952,Romance
8952,Comedy
8952,Drama
62204,Adventure
62204,Drama
13435,Romance
13435,Drama
17187,Romance
17187,Drama
319,Thriller
319,Romance
319,Action
319,Crime
59457,Science Fiction
59457,Romance
9504,Mystery
9504,Crime
9504,Drama
37414,Thriller
37414,Crime
37414,Drama
6217,Thriller
6217,Fantasy
6217,Horror
6217,Drama
26688,Thriller
26688,Mystery
26688,Horror
43867,Adventure
43867,Romance
43867,Drama
6615,Romance
6615,Comedy
6615,Drama
14574,Drama
14574,War
16,Crime
16,Drama
16,Music
39780,Romance
39780,Drama
21612,Crime
21612,Drama
36691,Romance
36691,Comedy
36691,Drama
23631,Thriller
23631,Action
23631,Comedy
45324,Comedy
45324,Crime
45324,Drama
12144,Adventure
12144,Animation
12144,Family
11658,Adventure
11658,History
11658,Action
11658,Drama
11658,War
56601,Family
56601,Drama
9552,Thriller
9552,Horror
9552,Drama
578,Adventure
578,Thriller
578,Horror
2105,Romance
2105,Comedy
126319,Animation
126319,Comedy
126319,Family
126319,Drama
10136,Adventure
10136,Action
10136,Comedy
67660,Romance
67660,Comedy
10611,Comedy
10611,Drama
154,Science Fiction
154,Adventure
154,Thriller
154,Action
3049,Mystery
3049,Comedy
860,Science Fiction
860,Thriller
9281,Thriller
9281,Romance
9281,Crime
9281,Drama
75674,Thriller
75674,Action
75674,War
