user_id,movie_id,rating,rating_date,comment
U01789,256740,6.2,2024-07-22,Gran actuacion
U01789,100042,4.5,2024-05-29,Final inesperado
U01789,182,5.2,2025-11-15,Historia entretenida
U01789,657,7.3,2024-06-06,No era lo que esperaba
U01789,180296,4.8,2024-06-03,Buen ritmo
U01789,195589,4.7,2023-10-17,Gran actuacion
U01789,1777,5.6,2025-11-05,Excelente recomendacion
U01789,11975,8.0,2024-03-12,La volveria a ver
U01789,25132,4.6,2025-05-10,Excelente recomendacion
U01789,37718,4.5,2025-11-20,Me gusto bastante
U01790,254473,5.6,2025-12-03,Me gusto bastante
U01790,13812,6.9,2026-01-03,Historia entretenida
U01790,9570,6.5,2023-12-02,Buen ritmo
U01790,29371,5.8,2024-05-30,Me gusto bastante
U01790,298312,4.9,2024-06-13,Excelente recomendacion
U01790,57165,5.3,2024-01-04,Buena para recomendar
U01790,16320,6.2,2026-04-18,Final inesperado
U01791,44214,8.0,2023-09-25,La volveria a ver
U01791,924,6.1,2024-11-22,Buen ritmo
U01791,2539,7.2,2026-04-28,Me gusto bastante
U01791,60463,5.8,2023-06-17,Gran actuacion
U01791,8247,5.5,2025-05-01,Visualmente increible
U01791,56715,3.6,2023-12-15,Buen ritmo
U01791,9443,7.4,2024-07-07,Buen ritmo
U01791,10661,5.5,2026-04-03,Final inesperado
U01791,11258,5.9,2026-03-01,Historia entretenida
U01791,9457,5.4,2023-05-10,Me gusto bastante
U01791,2454,5.6,2023-03-05,Me gusto bastante
U01792,59436,8.0,2023-01-22,Buen ritmo
U01792,11978,5.8,2026-04-23,Me gusto bastante
U01792,9271,6.4,2023-10-20,Excelente recomendacion
U01792,1430,7.6,2025-06-25,No era lo que esperaba
U01792,36668,6.7,2024-06-30,Gran actuacion
U01792,280092,5.9,2023-09-24,Historia entretenida
U01793,11798,8.3,2024-04-15,Buena para recomendar
U01793,81390,5.2,2026-02-08,Buen ritmo
U01793,29463,7.1,2025-06-19,Visualmente increible
U01793,1586,6.6,2025-02-15,Me gusto bastante
U01793,23048,5.0,2023-08-11,Me gusto bastante
U01793,122,7.0,2026-01-09,No era lo que esperaba
U01793,4944,7.8,2023-08-09,Buena para recomendar
U01793,201132,6.0,2022-11-21,Visualmente increible
U01794,28665,4.7,2026-01-18,La volveria a ver
U01794,9022,6.0,2025-11-12,Gran actuacion
U01794,179,4.8,2026-04-02,No era lo que esperaba
U01794,138832,6.4,2025-11-22,Visualmente increible
U01794,15556,5.6,2026-03-29,Excelente recomendacion
U01794,301351,6.0,2025-10-31,Final inesperado
U01794,9352,5.8,2026-03-01,Me gusto bastante
U01794,10186,4.7,2026-03-07,Historia entretenida
U01794,8848,5.1,2025-12-09,La volveria a ver
U01794,14434,4.4,2026-02-16,Buen ritmo
U01794,10476,6.8,2026-03-06,Gran actuacion
U01794,7515,7.4,2025-11-16,Buena para recomendar
U01794,1909,6.7,2026-04-19,Me gusto bastante
U01794,43213,6.1,2025-08-20,Excelente recomendacion
U01795,15992,5.0,2025-11-07,Historia entretenida
U01795,302699,5.3,2025-10-04,Visualmente increible
U01795,82700,5.1,2025-10-09,Gran actuacion
U01795,347764,7.1,2025-10-24,Buena para recomendar
U01795,591,7.0,2024-10-30,Me gusto bastante
U01795,370662,1.1,2026-02-14,Buen ritmo
U01795,44264,7.5,2025-05-20,No era lo que esperaba
U01796,14585,6.0,2023-11-19,Buena para recomendar
U01796,14849,6.5,2023-06-10,No era lo que esperaba
U01796,787,7.2,2023-11-29,Final inesperado
U01796,118,6.2,2023-09-19,Buena para recomendar
U01796,9781,5.7,2024-10-29,Buen ritmo
U01796,68818,6.0,2024-11-04,Historia entretenida
U01796,17707,7.2,2025-09-28,Buena para recomendar
U01796,14709,5.6,2025-09-17,Excelente recomendacion
U01796,8869,4.7,2025-11-26,Excelente recomendacion
U01796,18828,4.8,2024-10-28,Visualmente increible
U01796,72086,6.9,2023-04-10,Buena para recomendar
U01796,14877,5.5,2024-12-19,Historia entretenida
U01796,1930,7.6,2023-10-14,Buena para recomendar
U01796,2142,6.6,2026-03-22,No era lo que esperaba
U01796,133698,6.3,2024-02-12,Buena para recomendar
U01797,14139,8.0,2026-04-12,Historia entretenida
U01797,25189,7.3,2026-03-24,Visualmente increible
U01797,9645,6.3,2026-04-03,Historia entretenida
U01797,11007,7.5,2026-04-25,La volveria a ver
U01797,14846,6.6,2026-03-25,Buen ritmo
U01797,4380,4.6,2026-03-30,La volveria a ver
U01797,144336,5.5,2026-04-22,No era lo que esperaba
U01798,9306,4.4,2025-09-30,Historia entretenida
U01798,7299,7.1,2026-03-09,Historia entretenida
U01798,57165,5.6,2025-11-17,Me gusto bastante
U01798,9353,6.0,2025-12-26,Buen ritmo
U01798,5123,6.1,2026-04-07,La volveria a ver
U01798,663,6.2,2026-02-03,Buen ritmo
U01798,1124,8.5,2026-02-12,La volveria a ver
U01798,297,6.4,2025-12-28,Historia entretenida
U01798,16300,5.7,2025-09-22,Buena para recomendar
U01798,8374,8.3,2026-01-12,Buena para recomendar
U01798,57089,4.4,2025-10-04,No era lo que esperaba
U01798,642,6.7,2025-08-12,Final inesperado
U01798,326284,5.4,2025-08-05,Final inesperado
U01798,304357,6.6,2026-02-11,Me gusto bastante
U01799,3597,6.6,2026-04-09,No era lo que esperaba
U01799,57201,6.6,2026-04-05,Final inesperado
U01799,159037,7.0,2026-03-14,Gran actuacion
U01799,30979,5.1,2026-04-27,Gran actuacion
U01799,12771,5.6,2026-03-16,Buena para recomendar
U01799,429,7.4,2026-04-17,Me gusto bastante
U01799,49950,5.7,2026-04-03,Visualmente increible
U01799,10117,5.8,2026-03-19,Historia entretenida
U01799,43839,3.7,2026-03-17,Visualmente increible
U01800,1579,8.6,2024-08-30,Excelente recomendacion
U01800,9400,6.9,2023-10-04,La volveria a ver
U01800,63020,6.7,2024-02-11,Excelente recomendacion
U01800,32456,5.0,2025-08-26,Buena para recomendar
U01800,44264,8.3,2023-07-09,Buen ritmo
U01800,248774,6.4,2024-03-07,Visualmente increible
U01801,16096,6.1,2024-01-13,Historia entretenida
U01801,12247,6.2,2023-04-22,Gran actuacion
U01801,10331,7.7,2024-10-20,Visualmente increible
U01801,62837,6.9,2026-02-01,Final inesperado
U01801,46849,7.8,2024-08-29,Visualmente increible
U01801,8198,5.7,2025-12-02,Visualmente increible
U01801,242582,6.6,2023-10-09,Me gusto bastante
U01801,5125,6.9,2025-08-27,Visualmente increible
U01801,9541,6.3,2024-01-30,Gran actuacion
U01801,193613,7.2,2023-07-12,Buen ritmo
U01801,291270,8.3,2024-07-14,Buena para recomendar
U01801,184374,6.0,2024-03-03,Historia entretenida
U01802,11619,6.4,2023-11-04,Historia entretenida
U01802,2395,3.7,2024-05-10,Gran actuacion
U01802,9821,6.4,2024-06-25,La volveria a ver
U01802,11153,5.7,2023-09-14,La volveria a ver
U01802,70435,6.7,2023-08-06,La volveria a ver
U01802,11615,6.9,2023-05-24,Buena para recomendar
U01802,12400,5.7,2024-10-27,No era lo que esperaba
U01802,15028,4.8,2024-07-06,Gran actuacion
U01802,22913,6.1,2024-12-28,No era lo que esperaba
U01802,47692,5.1,2024-10-03,Buena para recomendar
U01802,205220,8.9,2023-02-12,Gran actuacion
U01803,98357,7.0,2024-06-29,Visualmente increible
U01803,773,8.3,2024-06-28,Me gusto bastante
U01803,2055,7.3,2024-07-15,Visualmente increible
U01803,55903,7.2,2025-03-28,Me gusto bastante
U01803,9384,6.8,2024-06-24,La volveria a ver
U01803,9470,8.4,2026-04-30,Me gusto bastante
U01804,7453,7.6,2026-04-17,Excelente recomendacion
U01804,11778,6.4,2026-03-31,Historia entretenida
U01804,288,6.4,2026-03-29,Buena para recomendar
U01804,10054,4.0,2026-03-11,Final inesperado
U01804,9555,7.1,2026-01-22,Buena para recomendar
U01804,1997,5.6,2026-04-05,Visualmente increible
U01805,9533,8.2,2025-11-24,Excelente recomendacion
U01805,4951,6.0,2025-11-01,No era lo que esperaba
U01805,9470,7.2,2025-11-08,Visualmente increible
U01805,44555,5.1,2026-03-27,Buen ritmo
U01805,44770,5.3,2025-11-09,Excelente recomendacion
U01805,1885,7.7,2025-12-27,Buena para recomendar
U01805,14799,7.1,2026-01-13,La volveria a ver
U01805,1550,7.5,2026-04-26,Buena para recomendar
U01806,174,7.9,2025-09-07,Buen ritmo
U01806,9895,4.4,2026-01-17,Gran actuacion
U01806,72570,5.7,2026-03-19,Buena para recomendar
U01806,1091,9.0,2025-08-08,Excelente recomendacion
U01806,27205,7.8,2025-12-26,No era lo que esperaba
U01807,20309,5.1,2026-04-21,Final inesperado
U01807,10069,4.5,2025-09-26,La volveria a ver
U01807,76,8.2,2025-07-13,Me gusto bastante
U01807,87,6.7,2026-02-06,Final inesperado
U01807,11202,8.7,2025-12-18,Me gusto bastante
U01807,21755,6.0,2026-02-18,No era lo que esperaba
U01807,227719,5.0,2025-04-23,Excelente recomendacion
U01807,12155,6.2,2025-08-13,La volveria a ver
U01807,1090,8.0,2025-10-06,Me gusto bastante
U01807,11971,5.8,2025-06-17,Buen ritmo
U01807,10397,8.4,2025-03-16,Me gusto bastante
U01808,12162,6.2,2023-03-13,Gran actuacion
U01808,3597,6.3,2024-09-11,Gran actuacion
U01808,1272,6.6,2023-01-09,Final inesperado
U01808,25763,5.7,2025-11-22,Visualmente increible
U01808,6477,7.0,2023-01-29,Visualmente increible
U01808,62630,7.1,2023-05-12,Buena para recomendar
U01808,9552,8.3,2023-10-27,Gran actuacion
U01808,244267,6.6,2024-04-27,Excelente recomendacion
U01809,16358,5.6,2026-03-13,Buena para recomendar
U01809,272878,6.1,2024-08-05,Buen ritmo
U01809,76706,5.8,2023-05-31,Gran actuacion
U01809,702,6.2,2025-05-27,Excelente recomendacion
U01809,425,6.7,2024-01-03,Historia entretenida
U01810,13688,5.0,2025-11-17,Gran actuacion
U01810,19844,4.9,2026-04-10,Historia entretenida
U01810,51130,6.6,2024-12-08,Buen ritmo
U01810,9794,6.3,2025-01-08,La volveria a ver
U01810,57800,6.7,2024-09-14,Buena para recomendar
U01810,17734,5.3,2025-04-29,Gran actuacion
U01810,81005,4.7,2025-03-25,No era lo que esperaba
U01810,186935,7.1,2026-03-24,Buena para recomendar
U01810,64682,7.4,2026-02-23,Gran actuacion
U01810,317930,5.8,2026-01-19,Visualmente increible
U01810,864,5.9,2024-07-18,Historia entretenida
U01810,392,7.4,2024-04-01,Historia entretenida
U01810,49051,7.5,2025-12-30,Gran actuacion
U01810,12177,3.0,2025-11-29,Buena para recomendar
U01811,50942,2.8,2024-12-26,Visualmente increible
U01811,794,8.3,2025-02-21,Gran actuacion
U01811,1924,6.7,2026-02-14,Historia entretenida
U01811,60420,5.1,2025-02-17,Final inesperado
U01811,44634,5.9,2026-01-31,Historia entretenida
U01811,68684,5.5,2026-03-16,Excelente recomendacion
U01811,27342,7.4,2025-12-20,Visualmente increible
U01811,18616,4.7,2026-04-10,Excelente recomendacion
U01811,150211,2.7,2025-09-01,Final inesperado
U01811,27455,6.6,2024-11-29,Gran actuacion
U01811,8078,4.8,2024-11-23,Buena para recomendar
U01811,219,6.2,2025-10-28,Buen ritmo
U01811,73191,5.8,2025-03-29,Visualmente increible
U01811,10782,5.2,2025-12-17,Final inesperado
U01811,46838,8.8,2025-05-13,Gran actuacion
U01811,9804,6.5,2026-02-08,Me gusto bastante
U01811,2454,5.4,2025-09-23,Buen ritmo
U01812,198062,7.5,2023-08-21,No era lo que esperaba
U01812,9548,6.6,2023-05-18,Final inesperado
U01812,9447,4.4,2025-10-19,No era lo que esperaba
U01812,8271,7.3,2026-01-16,Historia entretenida
U01812,117251,5.9,2023-10-12,Visualmente increible
U01812,16996,6.8,2024-11-01,Excelente recomendacion
U01812,142,6.3,2026-02-06,Final inesperado
U01812,22488,5.8,2025-05-24,Excelente recomendacion
U01812,1245,6.8,2024-01-08,Buen ritmo
U01812,219,8.7,2023-06-01,Me gusto bastante
U01812,272693,6.1,2023-09-14,Historia entretenida
U01812,8883,7.9,2023-09-17,Excelente recomendacion
U01812,109421,6.7,2026-02-07,Me gusto bastante
U01812,46838,8.5,2024-04-22,Final inesperado
U01812,58680,5.2,2024-11-05,Visualmente increible
U01812,137347,5.4,2024-09-07,Visualmente increible
U01813,165,7.5,2025-05-06,Buena para recomendar
U01813,11983,5.3,2025-09-25,Buen ritmo
U01813,181283,6.6,2025-04-11,Buena para recomendar
U01813,18602,6.5,2025-05-10,Visualmente increible
U01813,323676,6.0,2025-07-20,Visualmente increible
U01813,24034,4.4,2025-10-02,Buen ritmo
U01813,1576,7.5,2025-01-21,No era lo que esperaba
U01813,14395,4.8,2026-03-30,Historia entretenida
U01813,158015,7.3,2026-02-15,La volveria a ver
U01813,44603,4.5,2026-01-29,Visualmente increible
U01813,20468,6.6,2025-02-26,No era lo que esperaba
U01813,9591,7.4,2025-11-09,Historia entretenida
U01813,2428,7.5,2026-03-02,Me gusto bastante
U01813,321741,6.7,2025-06-10,Gran actuacion
U01813,12193,6.6,2024-11-10,La volveria a ver
U01813,146,8.1,2025-07-24,Me gusto bastante
U01813,12586,6.8,2025-03-26,La volveria a ver
U01813,2752,4.5,2024-12-16,La volveria a ver
U01814,10683,8.1,2024-08-10,Buen ritmo
U01814,3059,6.6,2025-04-08,Buen ritmo
U01814,75656,8.2,2024-05-15,No era lo que esperaba
U01814,12404,6.9,2026-01-21,Final inesperado
U01814,23049,5.5,2026-03-09,Buen ritmo
U01814,225235,6.2,2022-12-02,Excelente recomendacion
U01814,222935,6.1,2023-05-03,Me gusto bastante
U01814,90414,6.1,2023-01-13,La volveria a ver
U01814,10710,6.2,2025-02-08,Final inesperado
U01814,11065,6.7,2025-03-07,Me gusto bastante
U01814,8909,6.7,2024-02-09,Gran actuacion
U01814,310,7.8,2026-04-06,No era lo que esperaba
U01814,11431,5.0,2024-03-11,Buena para recomendar
U01814,167,8.1,2025-07-05,Buen ritmo
U01815,361159,2.1,2024-10-29,Final inesperado
U01815,27329,6.5,2025-09-07,Visualmente increible
U01815,9470,6.4,2025-04-10,Buen ritmo
U01815,19905,4.0,2024-05-12,Historia entretenida
U01815,27983,6.3,2024-05-21,La volveria a ver
U01815,68924,5.9,2026-01-28,La volveria a ver
U01815,10802,6.3,2025-03-02,Excelente recomendacion
U01815,27191,5.9,2024-11-26,Historia entretenida
U01815,22538,6.4,2024-12-16,Gran actuacion
U01815,5769,5.6,2024-11-17,Buen ritmo
U01815,335,7.6,2026-03-16,No era lo que esperaba
U01816,30139,2.8,2025-01-29,Buena para recomendar
U01816,43347,7.9,2025-02-24,Buen ritmo
U01816,10105,7.4,2024-09-28,La volveria a ver
U01816,10066,6.9,2025-11-21,No era lo que esperaba
U01816,10844,6.1,2025-11-30,Visualmente increible
U01816,37737,7.3,2025-11-25,Historia entretenida
U01817,81390,7.2,2026-02-07,Me gusto bastante
U01817,11968,7.3,2026-02-02,Buen ritmo
U01817,26602,3.8,2026-02-24,La volveria a ver
U01817,300671,8.0,2025-11-30,No era lo que esperaba
U01817,765,7.4,2026-01-02,Buen ritmo
U01817,26388,5.7,2026-03-20,Visualmente increible
U01817,3060,8.4,2025-11-13,Me gusto bastante
U01817,239563,6.3,2025-10-28,Visualmente increible
U01817,13491,7.2,2025-10-26,Final inesperado
U01817,33667,6.8,2026-05-02,Buena para recomendar
U01817,3179,7.3,2026-04-05,Historia entretenida
U01817,8051,8.3,2026-05-01,Excelente recomendacion
U01818,60307,5.6,2024-10-28,Final inesperado
U01818,20857,5.3,2025-06-18,Me gusto bastante
U01818,157336,6.8,2025-11-17,La volveria a ver
U01818,234212,4.5,2024-12-19,Excelente recomendacion
U01818,68737,6.3,2026-01-02,Visualmente increible
U01818,10771,6.2,2025-04-01,Buen ritmo
U01818,9366,8.7,2025-07-28,No era lo que esperaba
U01818,4515,5.9,2026-03-14,No era lo que esperaba
U01818,881,5.8,2025-09-25,Final inesperado
U01818,127867,7.0,2025-04-14,Final inesperado
U01819,61038,3.2,2024-08-19,La volveria a ver
U01819,269057,6.7,2024-08-29,Buena para recomendar
U01819,200,6.2,2025-08-05,Gran actuacion
U01819,1597,6.6,2025-04-09,La volveria a ver
U01819,8999,5.0,2025-03-04,Me gusto bastante
U01819,1710,6.0,2024-08-31,Visualmente increible
U01820,24055,7.2,2025-06-23,No era lo que esperaba
U01820,16448,8.2,2025-09-05,Excelente recomendacion
U01820,9021,6.0,2025-04-03,Historia entretenida
U01820,211086,3.0,2025-08-05,Me gusto bastante
U01820,408429,6.2,2025-12-09,Buena para recomendar
U01820,10159,5.4,2024-11-09,La volveria a ver
U01820,76170,5.1,2025-11-17,Final inesperado
U01820,14353,7.5,2025-01-01,La volveria a ver
U01820,18785,7.7,2025-06-12,No era lo que esperaba
U01820,1164,5.6,2025-11-22,Excelente recomendacion
U01820,228967,7.0,2025-03-12,Me gusto bastante
U01820,46889,5.1,2026-01-16,La volveria a ver
U01820,284536,4.8,2025-06-11,Final inesperado
U01821,30497,7.9,2026-03-21,Visualmente increible
U01821,46252,1.3,2025-12-20,La volveria a ver
U01821,100275,6.6,2026-01-13,Gran actuacion
U01821,277216,8.7,2026-04-06,Excelente recomendacion
U01821,598,7.1,2025-12-31,Me gusto bastante
U01821,52520,6.3,2026-01-26,Buena para recomendar
U01821,277685,5.0,2026-02-05,Me gusto bastante
U01821,7510,6.1,2026-04-19,Gran actuacion
U01822,158852,7.3,2024-03-31,La volveria a ver
U01822,10549,6.4,2025-11-06,Historia entretenida
U01822,87825,5.9,2024-03-25,Buen ritmo
U01822,91721,6.4,2025-01-12,Me gusto bastante
U01822,18713,3.8,2025-10-24,Buen ritmo
U01822,83542,7.5,2025-03-03,Final inesperado
U01822,2277,5.4,2025-11-29,Me gusto bastante
U01822,591,6.6,2026-02-07,Buen ritmo
U01823,289180,7.2,2023-10-24,Buen ritmo
U01823,14836,7.7,2025-03-28,Final inesperado
U01823,603,7.7,2024-01-04,La volveria a ver
U01823,9954,4.5,2023-11-15,Buena para recomendar
U01823,10955,6.4,2024-02-24,La volveria a ver
U01823,13197,5.9,2025-04-08,Buena para recomendar
U01823,9059,7.5,2025-03-31,Final inesperado
U01823,2841,6.8,2025-12-20,Excelente recomendacion
U01823,692,7.1,2024-12-07,Visualmente increible
U01824,2619,5.6,2025-08-12,Gran actuacion
U01824,28932,7.6,2025-08-30,Gran actuacion
U01824,9392,6.1,2025-02-13,Buena para recomendar
U01824,137106,6.9,2026-02-14,Visualmente increible
U01824,331592,5.2,2025-12-10,La volveria a ver
U01824,12155,6.9,2025-06-29,Visualmente increible
U01825,193893,7.4,2025-02-10,Gran actuacion
U01825,86834,4.4,2024-07-07,Gran actuacion
U01825,24113,4.1,2023-09-26,La volveria a ver
U01825,59860,7.2,2024-02-28,No era lo que esperaba
U01825,9087,6.4,2024-12-20,Visualmente increible
U01825,281730,5.2,2026-03-30,La volveria a ver
U01825,1966,4.7,2023-09-18,No era lo que esperaba
U01825,29731,5.7,2023-05-20,Gran actuacion
U01825,44718,5.7,2023-05-19,Excelente recomendacion
U01826,14655,5.5,2024-11-26,Buen ritmo
U01826,68,7.8,2023-11-15,Gran actuacion
U01826,12404,5.2,2026-03-30,La volveria a ver
U01826,489,8.2,2024-10-07,No era lo que esperaba
U01826,10999,5.1,2024-12-02,Visualmente increible
U01826,43347,8.0,2024-04-28,Buena para recomendar
U01826,198663,6.4,2025-05-09,Buen ritmo
U01826,27322,9.0,2023-09-11,Me gusto bastante
U01826,1999,7.8,2024-07-03,Final inesperado
U01826,38055,7.1,2025-05-28,No era lo que esperaba
U01826,37799,7.0,2024-02-21,Excelente recomendacion
U01827,120,8.4,2026-04-23,Excelente recomendacion
U01827,2292,6.0,2026-05-01,Final inesperado
U01827,11321,7.5,2026-01-07,Excelente recomendacion
U01827,307081,6.3,2026-04-29,Me gusto bastante
U01827,14299,7.8,2026-02-22,Gran actuacion
U01827,13579,6.1,2026-01-21,La volveria a ver
U01828,8367,6.4,2024-11-16,Visualmente increible
U01828,62837,6.9,2024-11-08,Buena para recomendar
U01828,11615,6.3,2025-02-21,Final inesperado
U01828,84188,6.0,2025-07-31,Visualmente increible
U01828,9763,8.0,2025-07-06,Buena para recomendar
U01828,16642,7.5,2025-08-15,Final inesperado
U01828,17710,5.6,2025-08-25,Excelente recomendacion
U01828,1443,5.6,2025-10-17,La volveria a ver
U01829,8879,8.1,2024-06-16,Excelente recomendacion
U01829,16337,6.3,2023-10-14,Gran actuacion
U01829,76640,4.4,2024-09-27,Historia entretenida
U01830,10050,5.5,2025-11-25,Buen ritmo
U01830,257344,4.6,2026-05-01,Buen ritmo
U01830,10947,6.9,2025-04-01,Visualmente increible
U01830,14325,6.6,2025-01-28,Me gusto bastante
U01830,50646,8.0,2025-11-16,Excelente recomendacion
U01830,8390,6.5,2025-06-02,Me gusto bastante
U01830,10998,7.4,2025-03-11,Buen ritmo
U01831,578,8.7,2025-10-05,Me gusto bastante
U01831,159770,7.3,2026-04-14,Buena para recomendar
U01831,256040,6.2,2025-09-29,Buen ritmo
U01831,11908,7.0,2026-03-11,Excelente recomendacion
U01831,180383,6.5,2026-02-16,Me gusto bastante
U01832,10530,7.1,2024-08-16,Excelente recomendacion
U01832,16869,6.4,2025-10-25,Final inesperado
U01832,1909,5.3,2026-03-20,Buen ritmo
U01832,46261,6.7,2026-01-31,Visualmente increible
U01832,68721,6.1,2025-01-11,Final inesperado
U01832,704,8.5,2025-04-27,Final inesperado
U01832,245700,5.2,2025-06-07,Visualmente increible
U01832,35691,5.7,2025-04-19,Final inesperado
U01832,8487,5.7,2024-11-08,Buen ritmo
U01832,11191,4.8,2025-09-17,Final inesperado
U01833,1581,7.6,2025-05-03,Me gusto bastante
U01833,11770,7.2,2026-03-30,Buen ritmo
U01833,13967,7.5,2025-04-27,No era lo que esperaba
U01833,139998,5.5,2026-04-02,Historia entretenida
U01833,10712,8.0,2026-01-17,Visualmente increible
U01833,95755,4.6,2026-02-02,Gran actuacion
U01833,2196,7.2,2026-04-12,Buena para recomendar
U01833,82679,5.4,2025-11-13,Visualmente increible
U01833,9954,4.1,2026-02-28,Gran actuacion
U01833,2105,7.1,2024-12-29,Excelente recomendacion
U01833,1832,6.8,2025-10-01,Gran actuacion
U01833,8859,6.2,2024-03-07,Buena para recomendar
U01833,1824,6.4,2024-05-02,No era lo que esperaba
U01834,224141,5.2,2025-09-06,No era lo que esperaba
U01834,63287,6.9,2026-04-16,Visualmente increible
U01834,9334,6.1,2025-07-22,Gran actuacion
U01834,2370,7.5,2025-08-18,Gran actuacion
U01834,100042,5.6,2026-01-31,Buena para recomendar
U01834,2122,4.3,2025-10-18,Me gusto bastante
U01834,324322,6.4,2025-12-27,Buen ritmo
U01834,59961,6.4,2026-04-21,Historia entretenida
U01834,27686,7.1,2025-11-10,Buen ritmo
U01834,98,6.5,2026-03-28,Buen ritmo
U01834,43931,6.7,2025-10-18,La volveria a ver
U01835,8012,5.6,2026-03-06,Me gusto bastante
U01835,11457,8.3,2025-10-22,Historia entretenida
U01835,17834,4.2,2025-08-08,La volveria a ver
U01835,4257,3.9,2025-10-28,Excelente recomendacion
U01835,855,6.6,2025-08-29,Me gusto bastante
U01836,42684,5.6,2025-09-15,Buen ritmo
U01836,9930,6.2,2025-08-30,Buen ritmo
U01836,9304,6.0,2024-07-28,Buena para recomendar
U01836,2309,6.6,2024-10-10,Me gusto bastante
U01836,100042,5.1,2024-01-26,Visualmente increible
U01836,2832,6.6,2024-08-11,Excelente recomendacion
U01836,12153,6.4,2025-09-03,No era lo que esperaba
U01836,116,7.8,2024-04-22,Buen ritmo
U01836,299145,4.9,2024-01-10,Buena para recomendar
U01836,10229,7.0,2025-12-20,Final inesperado
U01836,35019,5.4,2026-04-10,Excelente recomendacion
U01837,14758,4.6,2026-04-13,La volveria a ver
U01837,9644,6.7,2025-10-03,Excelente recomendacion
U01837,76996,7.1,2026-01-04,Excelente recomendacion
U01837,335866,5.8,2025-06-27,Excelente recomendacion
U01837,98568,6.4,2025-12-15,Buena para recomendar
U01837,299553,5.8,2025-11-01,No era lo que esperaba
U01837,29595,6.9,2025-12-04,Visualmente increible
U01837,1523,6.4,2026-01-13,No era lo que esperaba
U01837,62214,5.6,2026-02-24,Buena para recomendar
U01837,37532,7.1,2025-11-05,No era lo que esperaba
U01837,14293,5.3,2026-02-04,Gran actuacion
U01837,11592,6.7,2025-07-29,Buen ritmo
U01837,39013,6.0,2025-07-07,Buena para recomendar
U01837,10483,5.9,2025-07-09,No era lo que esperaba
U01837,105864,7.3,2026-04-22,No era lo que esperaba
U01837,38093,5.2,2025-08-15,No era lo que esperaba
U01838,2112,6.2,2026-03-09,Buena para recomendar
U01838,9486,6.0,2026-04-21,Excelente recomendacion
U01838,376004,5.5,2026-01-26,Excelente recomendacion
U01838,13922,7.5,2026-01-26,La volveria a ver
U01838,77,7.6,2026-02-21,Buen ritmo
U01838,27022,5.2,2026-05-02,Buena para recomendar
U01838,9310,5.9,2026-02-16,Buena para recomendar
U01838,39514,6.0,2026-02-08,Gran actuacion
U01838,45226,7.1,2026-01-21,Buen ritmo
U01838,28165,5.1,2026-01-13,Gran actuacion
U01839,121826,7.5,2025-12-24,Historia entretenida
U01839,77931,6.7,2025-09-11,Final inesperado
U01839,65754,5.8,2025-09-18,Final inesperado
U01839,27759,6.0,2026-02-20,Gran actuacion
U01839,57612,7.9,2024-11-14,Gran actuacion
U01839,1572,6.8,2025-10-23,Buena para recomendar
U01839,44562,4.1,2025-03-31,Buena para recomendar
U01839,2054,6.9,2026-04-28,Historia entretenida
U01839,12690,5.6,2025-08-27,Excelente recomendacion
U01839,235271,4.4,2026-02-23,Gran actuacion
U01839,1907,5.9,2025-12-15,La volveria a ver
U01839,13812,4.4,2025-07-17,Buena para recomendar
U01839,58151,5.1,2025-07-11,Final inesperado
U01839,1933,6.0,2025-11-06,Final inesperado
U01840,16300,4.3,2025-01-15,Historia entretenida
U01840,194662,6.3,2024-05-13,Me gusto bastante
U01840,14271,6.3,2024-02-20,Historia entretenida
U01840,105864,6.2,2025-02-06,La volveria a ver
U01840,905,6.6,2024-05-07,La volveria a ver
U01840,2755,5.8,2025-09-23,Visualmente increible
U01840,301325,2.3,2025-02-02,Buena para recomendar
U01840,49538,7.1,2026-02-07,La volveria a ver
U01840,14057,5.3,2025-11-12,Excelente recomendacion
U01840,76203,7.1,2025-03-19,Buen ritmo
U01841,18885,3.5,2026-03-07,La volveria a ver
U01841,45380,7.6,2026-03-27,Visualmente increible
U01841,11113,6.9,2024-08-10,Gran actuacion
U01841,13155,7.3,2025-11-13,Gran actuacion
U01841,9362,8.1,2024-07-13,Final inesperado
U01841,2756,7.7,2024-04-15,Gran actuacion
U01841,591,5.7,2025-01-29,Final inesperado
U01842,23479,6.7,2025-10-14,Historia entretenida
U01842,1412,7.0,2025-08-26,Buen ritmo
U01842,36811,5.5,2026-04-09,Visualmente increible
U01843,11412,7.9,2024-06-09,Excelente recomendacion
U01843,7301,6.0,2026-01-31,Me gusto bastante
U01843,1571,7.1,2024-05-16,Buena para recomendar
U01843,8963,8.0,2024-07-18,Excelente recomendacion
U01843,50456,7.4,2025-09-19,Historia entretenida
U01843,766,7.8,2025-03-29,La volveria a ver
U01843,2062,8.5,2025-06-16,Gran actuacion
U01843,232672,5.9,2026-02-08,La volveria a ver
U01843,15568,6.1,2024-09-28,Final inesperado
U01843,22,7.4,2025-05-06,Buen ritmo
U01843,9849,4.4,2025-06-23,Final inesperado
U01844,207,8.3,2025-05-30,Buena para recomendar
U01844,10569,5.1,2025-08-13,Visualmente increible
U01844,24803,6.3,2026-04-23,Historia entretenida
U01844,23330,7.1,2026-01-18,La volveria a ver
U01844,259693,5.8,2026-02-19,Gran actuacion
