user_id_1,user_id_2,since_date,closeness,interactions
U00783,U01557,2023-12-21,0.48,12
U00686,U01557,2023-12-31,0.15,43
U00545,U01558,2026-04-22,0.36,43
U00525,U01558,2024-01-25,0.97,199
U01559,U01941,2025-05-22,0.19,38
U01241,U01559,2024-07-04,0.17,170
U01103,U01559,2023-11-19,0.71,169
U01559,U02164,2025-01-16,1.0,191
U01559,U01874,2025-10-25,0.89,16
U00012,U01559,2023-12-17,0.93,13
U01453,U01559,2025-01-31,0.99,76
U00865,U01560,2024-12-30,0.19,86
U01372,U01560,2025-03-18,0.41,14
U01560,U02169,2025-12-20,0.55,77
U00726,U01560,2025-04-26,0.81,44
U00096,U01560,2026-01-06,0.48,46
U00168,U01560,2026-02-07,0.71,59
U00075,U01561,2024-06-29,0.98,164
U01248,U01561,2023-07-07,0.44,114
U00319,U01562,2025-09-06,0.43,124
U00589,U01562,2025-06-17,0.72,181
U00737,U01562,2024-08-21,0.89,170
U00898,U01562,2025-12-12,0.22,71
U00352,U01562,2024-04-18,0.92,41
U01112,U01562,2025-05-05,0.88,150
U00187,U01562,2026-01-21,0.37,131
U00840,U01562,2025-01-31,0.44,95
U00039,U01563,2024-05-30,0.29,174
U01563,U01950,2023-10-18,0.7,124
U00386,U01563,2025-08-31,0.85,62
U00694,U01563,2024-09-24,0.48,92
U01563,U02148,2023-11-18,0.99,179
U01088,U01564,2023-12-04,0.42,154
U01205,U01564,2026-03-26,0.36,42
U01557,U01565,2025-08-08,0.91,4
U01565,U02016,2025-11-04,0.1,198
U00661,U01566,2025-02-16,0.88,48
U01178,U01566,2024-07-04,0.33,93
U01566,U02142,2025-04-07,0.14,103
U01566,U02168,2024-03-22,0.91,72
U00458,U01566,2024-07-09,0.69,36
U00417,U01566,2024-11-06,0.49,97
U01361,U01566,2026-01-03,0.96,106
U01320,U01567,2024-10-23,0.61,121
U01567,U02005,2024-05-08,0.26,120
U00214,U01567,2023-08-08,0.54,45
U01224,U01567,2025-12-25,0.55,147
U01568,U02039,2024-06-01,0.47,171
U01313,U01568,2024-02-29,0.89,177
U01568,U01627,2024-02-10,0.77,157
U01569,U01675,2023-08-21,0.89,87
U00616,U01569,2025-12-05,0.71,137
U00039,U01569,2023-10-15,0.64,1
U00959,U01569,2024-07-11,0.74,162
U01569,U01704,2023-11-24,0.62,122
U01569,U01787,2023-12-11,0.58,77
U01570,U02090,2026-02-21,0.92,139
U01570,U02124,2025-09-11,0.76,102
U01251,U01570,2024-10-07,0.95,11
U01571,U01674,2025-06-19,0.22,103
U00129,U01571,2023-05-17,0.11,47
U01572,U01829,2025-04-22,0.13,127
U01517,U01572,2025-06-02,0.91,26
U01572,U01798,2025-05-22,0.71,3
U00217,U01572,2025-09-21,0.15,114
U00168,U01573,2023-11-06,0.79,15
U01438,U01573,2026-03-03,0.14,84
U00667,U01573,2025-10-20,0.78,100
U00878,U01573,2024-11-21,0.27,32
U01247,U01573,2023-10-04,0.27,177
U01573,U01736,2025-10-13,0.44,47
U01573,U01848,2025-08-07,0.41,8
U01573,U01630,2025-10-16,0.54,185
U00619,U01574,2024-12-07,0.9,5
U00314,U01574,2024-06-29,0.69,2
U01574,U01803,2023-11-01,0.87,199
U00715,U01574,2024-11-16,0.68,189
U00476,U01574,2024-09-16,0.34,95
U00452,U01575,2024-01-20,0.29,198
U01018,U01575,2025-02-15,0.33,133
U01575,U01654,2023-12-28,0.24,9
U01575,U02049,2023-09-30,0.37,184
U01575,U01655,2023-10-06,0.15,26
U01576,U01830,2025-09-16,0.18,16
U00960,U01576,2025-02-08,0.5,84
U00244,U01576,2024-05-19,0.5,160
U01574,U01576,2023-05-27,0.49,116
U00311,U01576,2023-08-22,0.43,189
U00532,U01576,2025-06-18,0.95,74
U01076,U01576,2024-06-12,0.96,86
U01209,U01577,2024-12-06,0.98,86
U00247,U01577,2026-02-04,0.22,99
U01445,U01577,2023-09-23,0.33,71
U01577,U01791,2024-01-07,0.69,155
U01432,U01577,2025-04-12,0.9,178
U01270,U01578,2025-07-12,0.56,183
U01255,U01578,2023-08-03,0.18,57
U01578,U01711,2026-04-27,0.71,19
U00002,U01578,2026-01-17,0.42,89
U00260,U01578,2023-12-23,0.62,23
U01578,U02155,2024-03-30,0.86,41
U00020,U01579,2024-09-24,0.49,66
U00733,U01579,2024-06-06,0.46,25
U01579,U02034,2023-11-19,0.91,181
U01415,U01579,2024-08-04,0.36,43
U00332,U01579,2025-03-24,0.19,177
U01462,U01579,2024-07-22,0.55,177
U01580,U01630,2023-08-26,0.47,25
U01131,U01580,2025-10-13,0.37,122
U01339,U01580,2025-09-17,0.62,70
U01580,U01978,2024-02-17,0.33,90
U01304,U01580,2024-12-19,0.65,181
U01526,U01580,2025-04-18,0.51,195
U01581,U01641,2025-02-11,0.92,102
U00676,U01581,2025-12-30,0.95,49
U00559,U01581,2024-12-05,0.78,163
U01581,U01840,2025-12-19,0.44,129
U01268,U01582,2024-02-05,0.9,49
U01582,U01636,2025-04-01,0.27,68
U00116,U01582,2024-01-05,0.84,119
U01378,U01582,2023-09-27,0.79,78
U00060,U01582,2024-08-04,0.37,187
U01154,U01582,2026-01-10,0.51,37
U01582,U01886,2024-12-15,0.18,138
U00559,U01583,2024-05-19,0.86,157
U00328,U01583,2024-03-16,0.95,193
U01583,U02180,2024-08-06,0.13,151
U00215,U01583,2025-07-16,0.36,21
U01583,U01898,2023-05-16,0.98,162
U01583,U01750,2026-01-05,0.21,111
U00816,U01583,2023-09-18,0.75,61
U00113,U01584,2024-07-24,0.67,141
U00931,U01584,2024-08-02,0.49,144
U01108,U01584,2023-11-12,0.54,82
U00865,U01585,2024-02-16,0.43,122
U01585,U01773,2024-05-12,0.89,176
U01585,U01750,2026-02-04,0.68,128
U00607,U01585,2025-11-15,0.8,154
U00830,U01585,2024-11-28,0.7,192
U01585,U01831,2025-08-29,0.63,87
U00868,U01585,2025-05-10,0.7,41
U01219,U01586,2024-11-24,0.31,29
U00762,U01586,2023-07-14,0.97,133
U00793,U01586,2024-08-03,0.11,89
U01586,U02188,2023-11-16,0.96,83
U01587,U01868,2024-06-16,0.85,26
U00749,U01587,2023-08-13,0.16,25
U01271,U01587,2024-01-23,0.85,73
U01587,U01938,2024-12-29,0.84,133
U01344,U01588,2023-07-03,0.72,173
U00515,U01588,2025-11-23,0.16,182
U00473,U01588,2024-12-08,1.0,145
U00884,U01588,2026-04-22,0.77,179
U01588,U01733,2026-04-16,0.62,47
U01161,U01588,2023-08-11,0.68,191
U01589,U01824,2025-06-22,0.79,180
U01379,U01589,2023-10-30,0.18,58
U01589,U02084,2025-10-29,0.73,145
U01204,U01589,2026-02-19,0.42,190
U00593,U01590,2024-04-12,0.8,136
U00868,U01590,2024-10-10,0.11,27
U00481,U01590,2025-03-13,0.9,55
U00856,U01590,2024-03-24,0.29,110
U00974,U01591,2024-09-28,0.5,52
U01218,U01591,2024-03-29,0.37,20
U01023,U01591,2024-09-13,0.32,176
U01591,U01822,2023-12-05,0.59,188
U01151,U01591,2024-05-28,0.67,146
U00594,U01592,2025-10-23,0.67,169
U00470,U01592,2024-01-23,0.29,180
U01593,U02198,2023-10-09,0.68,155
U01219,U01593,2026-02-09,0.83,91
U01363,U01593,2023-12-14,0.2,89
U00401,U01593,2025-05-18,0.26,71
U01459,U01593,2024-03-01,0.48,160
U00309,U01593,2025-10-22,0.1,110
U00489,U01593,2023-06-02,0.52,182
U00600,U01594,2025-07-16,0.11,81
U00265,U01594,2024-06-18,0.6,102
U01294,U01594,2025-08-24,0.67,62
U00563,U01594,2023-05-20,0.55,100
U00887,U01594,2025-06-01,0.2,69
U01594,U01829,2024-10-02,0.24,38
U01594,U01876,2025-03-10,0.18,93
U00366,U01594,2026-04-06,0.7,64
U01011,U01595,2025-08-03,0.4,147
U01443,U01595,2025-12-21,0.35,184
U01595,U01949,2024-07-25,0.57,63
U01595,U01805,2025-01-04,0.34,162
U01596,U02048,2025-04-11,0.9,109
U01596,U01695,2024-04-05,0.42,151
U01596,U01704,2026-04-04,0.86,58
U01096,U01596,2024-12-17,0.78,177
U01041,U01596,2023-07-29,0.67,94
U00948,U01596,2023-09-13,0.79,59
U01243,U01597,2026-02-21,0.25,51
U01597,U01631,2025-12-11,0.78,177
U00608,U01597,2024-12-03,0.79,44
U00849,U01597,2024-08-20,0.98,5
U00765,U01598,2024-11-01,0.23,10
U01598,U01985,2024-12-09,0.79,41
U01598,U01979,2024-10-08,0.29,135
U00535,U01598,2025-10-22,0.29,173
U01069,U01598,2023-10-25,0.61,180
U00982,U01598,2026-02-19,0.37,80
U00933,U01598,2024-08-05,0.5,196
U00289,U01598,2023-10-17,0.98,90
U00654,U01599,2025-02-08,0.86,108
U01599,U02045,2026-02-23,0.81,163
U00641,U01599,2023-10-04,1.0,129
U01530,U01599,2023-06-09,0.15,188
U00044,U01599,2023-06-08,0.15,82
U00945,U01600,2025-01-31,0.12,173
U00973,U01600,2023-10-03,0.99,181
U00572,U01600,2025-04-26,0.49,118
U01235,U01600,2024-02-26,0.45,62
U01600,U01855,2026-01-19,0.59,176
U00339,U01600,2023-05-28,0.85,21
U01600,U02051,2025-01-07,0.49,81
U00525,U01601,2023-06-28,0.99,192
U00448,U01601,2024-10-21,0.36,42
U00045,U01601,2023-08-04,0.15,187
U01601,U01834,2026-03-24,0.49,151
U01395,U01602,2024-12-08,0.96,29
U01035,U01602,2023-05-11,0.22,29
U00560,U01602,2024-09-12,0.39,87
U00599,U01602,2025-01-02,0.49,158
U00548,U01603,2024-03-05,0.47,11
U01539,U01603,2024-09-10,0.91,127
U00882,U01603,2025-11-16,0.24,15
U00032,U01604,2024-03-17,0.4,125
U01604,U02078,2024-10-26,0.6,43
U00952,U01605,2026-02-07,0.73,67
U01173,U01605,2023-08-17,0.51,40
U01605,U01693,2024-08-09,0.71,181
U00468,U01605,2024-06-26,0.74,80
U01605,U01927,2024-07-04,0.67,48
U00611,U01605,2024-06-27,0.56,63
U01229,U01605,2025-06-06,0.26,154
U00750,U01606,2023-11-22,0.71,2
U01177,U01606,2023-08-29,0.87,17
U01606,U02102,2023-07-03,0.64,113
U01219,U01606,2023-12-13,0.36,61
U01567,U01606,2023-06-11,0.6,66
U00341,U01606,2024-05-25,0.88,81
U01607,U01958,2024-01-12,0.43,136
U00169,U01607,2023-08-31,0.26,29
U01608,U02134,2024-09-27,0.11,124
U00302,U01608,2024-10-21,0.27,196
U00496,U01609,2025-10-08,0.16,196
U00182,U01609,2025-02-27,0.98,63
U00544,U01609,2024-07-04,0.82,64
U01609,U01704,2024-01-24,0.16,111
U01116,U01610,2024-01-29,0.24,146
U01610,U01765,2024-11-24,0.56,140
U01610,U01708,2024-07-07,0.86,164
U01610,U01664,2025-02-02,0.56,118
U00565,U01610,2023-12-23,0.88,120
U01611,U01856,2024-05-02,0.86,172
U01204,U01611,2024-11-15,0.73,60
U01611,U01700,2024-07-27,0.64,145
U01517,U01611,2025-12-08,0.8,17
U01316,U01611,2026-03-21,0.41,170
U00434,U01612,2025-09-12,0.59,67
U01612,U02059,2024-02-26,0.25,11
U01608,U01612,2024-07-09,0.86,155
U01397,U01612,2023-07-08,0.41,38
U01612,U01647,2026-04-19,0.71,91
U00638,U01612,2024-01-05,0.66,139
U01198,U01612,2023-06-05,0.26,73
U01613,U01825,2023-10-25,0.7,109
U01613,U01746,2025-02-25,0.2,91
U01202,U01613,2025-10-29,0.3,141
U01201,U01613,2026-02-26,0.18,120
U00029,U01613,2023-05-04,0.96,23
U00851,U01614,2026-01-19,0.84,163
U01153,U01614,2024-11-29,0.59,147
U01468,U01614,2025-12-18,0.92,12
U01614,U01959,2023-10-06,0.72,166
U00275,U01615,2025-03-07,0.39,29
U01481,U01615,2025-04-24,0.31,7
U01616,U01686,2025-11-22,0.77,167
U00347,U01616,2024-01-31,0.45,184
U01616,U01823,2024-05-12,0.79,153
U01617,U02179,2025-01-04,0.24,20
U00542,U01617,2025-09-30,0.66,196
U00131,U01617,2023-11-01,0.1,113
U00447,U01617,2026-03-30,0.78,74
U01162,U01618,2023-11-30,0.75,172
U01474,U01618,2023-06-26,0.82,118
U01389,U01618,2023-12-30,0.71,113
U01095,U01618,2024-05-01,0.62,62
U01619,U01813,2024-05-13,0.14,4
U01139,U01619,2024-11-12,0.93,68
U01619,U02154,2025-12-10,0.17,178
U01200,U01619,2024-08-13,0.83,93
U01619,U02100,2025-07-21,0.86,19
U01318,U01619,2026-02-27,0.2,49
U00211,U01620,2025-02-18,0.45,101
U01620,U02094,2025-01-28,0.56,110
U01620,U01922,2023-11-16,0.14,108
U00467,U01621,2024-10-17,0.72,148
U01044,U01621,2024-09-16,0.78,29
U01179,U01621,2025-10-05,0.4,143
U01303,U01621,2024-02-22,0.61,79
U01274,U01621,2024-09-02,0.34,198
U01621,U01694,2025-02-14,0.78,191
U01621,U01708,2023-06-28,0.51,11
U00762,U01622,2023-12-06,0.95,162
U01572,U01622,2024-01-14,0.75,78
U00734,U01622,2025-06-04,0.31,180
U00708,U01622,2024-03-02,0.55,15
U01623,U01730,2024-01-16,0.81,197
U00001,U01623,2023-05-25,0.34,169
U01623,U02046,2023-08-14,0.25,154
U00399,U01623,2026-02-06,0.55,9
U01501,U01624,2023-09-26,0.32,199
U01624,U01722,2023-07-30,0.68,123
U01023,U01624,2023-07-28,0.72,160
U01624,U01867,2025-10-27,0.7,56
U01624,U01776,2024-10-08,0.42,172
U01624,U01972,2023-05-25,0.34,154
U01624,U01796,2025-12-20,1.0,84
U00632,U01624,2025-07-04,0.44,122
U01331,U01625,2024-11-04,0.99,164
U01421,U01625,2024-11-26,0.12,96
U01270,U01625,2025-01-26,0.84,56
U01272,U01625,2025-07-07,0.37,56
U00426,U01625,2026-01-07,0.33,15
U00910,U01625,2023-07-10,0.47,11
U01332,U01626,2024-06-02,0.7,42
U00491,U01626,2024-04-01,0.38,164
U01250,U01626,2023-05-24,0.16,107
U01626,U02135,2024-07-01,0.61,145
U01626,U02006,2023-12-24,0.81,38
U00869,U01626,2024-03-05,0.59,81
U00800,U01627,2024-12-26,0.23,146
U01627,U02075,2025-03-30,1.0,111
U01618,U01627,2023-06-30,0.76,115
U01627,U01943,2025-08-05,0.79,93
U01356,U01627,2024-06-25,0.63,103
U00411,U01627,2024-07-18,0.6,199
U01627,U01875,2025-03-02,0.71,105
U01627,U02032,2025-10-07,0.39,74
U00497,U01628,2024-07-21,0.11,192
U01628,U02172,2023-11-21,0.75,75
U01628,U02069,2024-03-31,0.36,6
U01628,U01948,2024-02-01,0.9,195
U01229,U01628,2023-06-15,0.8,128
U01276,U01629,2024-02-16,0.67,144
U01591,U01629,2025-12-15,0.68,19
U01154,U01629,2023-10-13,0.67,19
U01624,U01630,2023-12-07,0.92,149
U01630,U01810,2025-04-01,0.23,25
U00162,U01630,2025-06-30,0.58,156
U00253,U01630,2025-02-24,0.89,48
U00677,U01630,2025-06-08,0.19,75
U01184,U01630,2023-12-16,0.56,133
U00382,U01630,2024-11-27,0.3,34
U00644,U01630,2024-06-10,0.61,63
U00331,U01631,2026-02-10,0.26,49
U01631,U01814,2025-09-11,0.14,114
U00825,U01631,2023-08-02,0.24,112
U01193,U01632,2026-02-25,0.32,148
U01632,U02054,2023-07-26,0.79,54
U00388,U01632,2024-07-17,0.51,84
U01083,U01632,2024-11-28,0.42,110
U01163,U01632,2024-05-05,0.85,109
U01633,U01849,2023-12-05,0.17,131
U00692,U01633,2025-09-13,0.15,179
U00246,U01633,2023-09-27,0.41,56
U01633,U01937,2024-10-02,0.27,102
U00122,U01633,2025-10-24,0.58,78
U01348,U01633,2023-09-21,0.7,160
U01633,U01643,2023-05-20,0.81,32
U01634,U01980,2023-12-14,0.92,111
U01359,U01634,2025-06-07,0.23,86
U01634,U01864,2024-07-04,0.6,11
U01224,U01634,2025-11-25,0.82,76
U00382,U01634,2025-11-20,0.6,51
U00866,U01635,2025-04-22,0.59,59
U00851,U01635,2025-07-10,0.9,73
U00930,U01636,2025-01-02,0.33,186
U01246,U01636,2025-06-25,0.3,77
U01636,U01906,2024-07-08,0.84,46
U00967,U01636,2025-11-24,0.89,157
U01636,U02177,2026-03-06,0.22,74
U00678,U01636,2025-10-09,0.18,119
U01636,U01815,2025-01-06,1.0,85
U01123,U01637,2023-08-03,0.51,198
U01637,U01748,2024-10-21,0.31,106
U01637,U02101,2026-01-01,0.66,53
U00427,U01638,2023-08-27,0.97,131
U00345,U01638,2025-11-29,0.86,30
U01301,U01638,2024-04-05,0.52,44
U01638,U02035,2026-04-01,0.36,81
U00325,U01638,2024-03-08,0.59,143
U01638,U01680,2025-04-08,0.4,38
U00971,U01639,2025-11-30,0.96,135
U00205,U01639,2025-01-21,0.63,32
U01639,U02124,2025-08-29,0.76,45
U01342,U01640,2026-03-04,0.49,81
U00272,U01640,2023-08-07,0.84,117
U01099,U01640,2025-08-26,0.85,10
U01151,U01640,2024-04-16,0.11,136
U01640,U02181,2024-06-04,0.97,51
U01603,U01640,2025-04-11,0.16,61
U00818,U01641,2024-12-31,0.45,100
U01281,U01641,2024-02-14,0.56,159
U01036,U01641,2024-12-09,0.69,119
U01641,U02016,2023-09-21,0.25,38
U01170,U01642,2025-08-11,0.52,112
U00480,U01642,2023-10-15,0.12,63
U00738,U01642,2024-10-10,0.8,11
U01356,U01642,2024-09-07,0.18,190
U00212,U01643,2025-04-01,0.11,33
U01643,U01985,2024-01-21,0.71,116
U01250,U01643,2025-12-17,0.9,37
U01064,U01644,2025-12-08,0.81,151
U01247,U01644,2025-08-23,0.42,2
U01645,U02119,2024-05-25,0.2,9
U01645,U01761,2024-12-19,0.78,161
U01646,U01857,2025-04-06,0.2,107
U00379,U01646,2023-11-15,0.91,160
U00582,U01646,2023-05-23,0.42,16
U01132,U01646,2023-10-26,0.11,42
U00224,U01647,2026-04-06,0.63,192
U01291,U01647,2025-08-09,0.42,8
U00031,U01647,2024-04-18,0.61,195
U00009,U01647,2024-11-27,0.99,184
U00345,U01647,2025-08-28,0.68,26
U00768,U01648,2024-08-19,0.59,26
U01223,U01648,2023-06-14,0.22,80
U01060,U01648,2023-09-15,0.88,19
U01343,U01649,2025-08-19,0.53,148
U01649,U02049,2025-02-14,0.38,81
U01290,U01649,2025-12-21,0.86,18
U00825,U01649,2025-10-10,0.86,153
U01557,U01649,2024-06-25,0.88,176
U00645,U01649,2025-06-11,0.76,102
U00650,U01649,2025-12-02,0.27,8
U01307,U01649,2025-11-29,0.78,127
U01356,U01650,2024-08-08,0.44,194
U00575,U01650,2026-03-24,0.76,61
U00242,U01650,2023-06-29,0.45,64
U01650,U01657,2024-04-17,0.17,120
U01650,U01820,2025-08-01,0.92,41
U00172,U01650,2024-04-08,0.11,194
U00178,U01651,2023-11-23,0.7,167
U01306,U01651,2024-08-20,0.98,60
U00926,U01651,2025-08-28,0.57,46
U01651,U01711,2023-05-19,0.74,151
U01651,U01989,2025-01-20,0.52,58
U01652,U01931,2025-08-26,0.37,148
U01077,U01652,2025-06-22,0.75,78
U01359,U01652,2024-07-05,0.33,171
U01183,U01652,2026-04-21,0.7,65
U00465,U01652,2024-07-20,0.92,144
U00970,U01652,2024-04-05,0.71,64
U01652,U01824,2023-08-03,0.58,4
U01627,U01653,2025-05-10,0.61,75
U00850,U01653,2024-10-30,0.34,184
U00654,U01653,2023-10-28,0.84,144
U01653,U02127,2025-01-03,0.4,108
U01107,U01653,2024-07-12,0.71,18
U00004,U01653,2026-04-01,0.76,37
U01253,U01653,2025-08-30,0.38,119
U01654,U02067,2025-06-10,0.6,49
U00905,U01654,2024-01-14,0.13,4
U00528,U01655,2025-03-18,0.27,45
U01655,U02156,2026-03-30,0.79,46
U01655,U01971,2025-01-09,0.9,131
U00683,U01656,2023-06-01,0.38,85
U01656,U01744,2025-01-12,0.85,103
U01656,U01843,2025-07-15,0.84,1
U01585,U01656,2025-08-14,0.96,92
U01133,U01657,2023-08-16,0.78,114
U01111,U01657,2024-08-29,0.84,99
U00917,U01657,2023-06-27,0.91,55
U01260,U01657,2024-06-05,0.18,103
U00834,U01657,2026-01-01,0.1,137
U01592,U01657,2025-05-27,0.41,155
U00788,U01657,2026-04-26,0.87,93
U01658,U02163,2023-05-25,0.7,40
U00262,U01658,2026-02-25,0.95,47
U01132,U01659,2025-01-09,0.45,6
U01326,U01659,2024-02-29,0.15,117
U01659,U02097,2025-03-28,0.75,68
U01515,U01659,2023-12-31,0.45,137
U00635,U01659,2025-05-11,0.2,50
U00639,U01659,2026-01-03,0.16,152
U00781,U01659,2024-07-18,0.92,117
U01660,U01725,2025-01-20,0.4,61
U01077,U01660,2025-10-19,0.95,57
U01410,U01660,2024-12-16,0.95,148
U00779,U01660,2025-07-26,0.86,19
U01370,U01661,2026-01-09,0.16,86
U00584,U01661,2025-06-04,0.11,42
U00606,U01661,2025-03-12,0.49,11
U01478,U01661,2024-02-06,0.51,194
U01414,U01662,2025-04-06,0.68,189
U00834,U01662,2023-10-12,0.3,64
U01042,U01662,2023-06-21,0.17,113
U01445,U01662,2024-05-11,0.97,153
U01662,U01910,2024-01-15,0.87,9
U00772,U01662,2024-12-18,0.53,112
U00458,U01663,2026-04-12,0.22,74
U00024,U01663,2023-09-12,0.4,189
U01664,U02119,2025-08-23,0.48,137
U00282,U01664,2024-11-15,0.52,100
U01664,U02175,2025-05-10,0.63,200
U01664,U01675,2024-04-28,0.7,197
U00306,U01665,2026-03-13,0.71,106
U01035,U01665,2024-11-19,0.91,93
U01483,U01665,2025-05-11,0.83,97
U00253,U01666,2024-10-14,0.57,145
U00602,U01666,2025-12-12,0.51,38
U01628,U01666,2025-10-05,0.25,195
U00492,U01666,2024-04-21,0.86,55
U01243,U01666,2023-06-19,0.17,170
U00848,U01666,2025-03-28,0.57,165
U00502,U01666,2024-01-09,0.49,160
U01666,U02072,2025-08-02,0.59,40
U00164,U01667,2025-09-06,0.52,192
U01667,U01807,2024-05-01,0.5,42
U01667,U02037,2023-05-03,0.92,197
U00330,U01667,2025-04-10,0.9,80
U01668,U02095,2025-04-27,0.15,110
U00448,U01668,2023-10-30,0.56,58
U01242,U01668,2026-03-01,0.23,190
U01668,U01769,2026-04-12,0.73,187
U00092,U01669,2025-12-03,0.23,144
U01586,U01669,2026-01-15,0.92,17
U00393,U01669,2024-02-25,0.58,53
U00158,U01669,2025-10-17,0.28,179
U00407,U01669,2023-12-26,0.63,24
U01391,U01669,2024-10-19,0.13,200
U01329,U01670,2023-06-23,0.25,104
U01035,U01670,2025-07-27,0.31,200
U00102,U01670,2026-03-14,0.55,66
U01670,U01864,2024-12-22,0.63,127
U00252,U01670,2023-12-06,0.76,67
U01670,U01906,2025-06-02,0.55,104
U01670,U01735,2025-10-31,0.12,186
U01013,U01670,2024-05-20,0.7,136
U01671,U01733,2024-03-21,0.37,166
U01251,U01671,2024-10-16,0.77,173
U00676,U01672,2024-08-30,0.61,1
U00281,U01672,2025-08-02,0.9,104
U01672,U01778,2025-01-13,0.34,185
U00305,U01672,2024-06-25,0.11,143
U00880,U01672,2025-08-31,0.61,26
U01398,U01673,2023-12-27,0.42,179
U01314,U01673,2023-08-20,0.65,173
U01673,U01718,2025-12-06,0.88,20
U01646,U01673,2025-08-14,0.96,15
U00607,U01673,2024-09-06,0.79,46
U00356,U01673,2023-09-25,0.58,175
U01647,U01674,2023-05-23,0.4,135
U00463,U01674,2024-11-06,0.74,128
U00927,U01674,2025-05-18,0.55,121
U01135,U01674,2025-12-18,0.98,100
U00078,U01674,2023-08-21,0.74,47
U00599,U01675,2024-07-10,0.93,82
U01377,U01675,2024-02-09,0.64,96
U00059,U01675,2024-11-22,0.75,188
U01279,U01675,2025-04-25,0.41,198
U01675,U01910,2025-06-11,0.89,33
U01425,U01675,2025-12-29,0.75,59
U00428,U01675,2026-04-02,0.75,67
U00936,U01675,2024-10-16,0.85,192
U00496,U01676,2023-06-05,0.86,102
U01501,U01676,2024-10-29,0.11,181
U01142,U01676,2025-02-07,0.54,148
U01403,U01677,2025-03-14,0.97,89
U01185,U01677,2024-12-02,0.45,88
U00102,U01677,2024-07-05,0.81,58
U01677,U02145,2024-04-23,0.35,185
U01291,U01677,2023-12-31,0.49,77
U00497,U01677,2026-01-27,0.68,193
U00458,U01678,2023-08-10,0.97,30
U01318,U01678,2023-10-30,0.7,109
U01678,U01991,2026-01-20,0.42,89
U00936,U01678,2023-09-10,0.87,20
U01168,U01678,2025-06-02,0.81,151
U00949,U01679,2025-08-07,0.62,116
U01636,U01679,2024-03-03,0.26,15
U01383,U01680,2025-07-14,0.76,119
U01384,U01680,2024-11-30,0.64,136
U00871,U01680,2023-08-02,0.62,200
U00398,U01680,2024-07-14,0.35,157
U00805,U01680,2023-11-18,0.48,174
U01168,U01680,2026-01-28,0.65,134
U01681,U01712,2023-05-12,0.31,196
U01681,U02162,2024-05-09,0.6,120
U00542,U01681,2023-06-03,0.28,149
U01433,U01681,2024-12-17,0.12,187
U00422,U01681,2026-02-22,0.29,142
U00125,U01682,2023-09-04,0.16,60
U01584,U01682,2023-12-06,0.65,184
U01539,U01682,2024-12-07,0.77,22
U00771,U01682,2023-08-24,0.74,32
U01264,U01682,2025-06-18,0.94,43
U00177,U01682,2024-04-13,0.76,72
U01682,U02078,2024-11-16,0.16,184
U01635,U01682,2025-06-26,0.54,96
U01591,U01683,2026-04-22,0.23,81
U00079,U01683,2024-08-10,0.25,104
U01683,U01852,2026-01-05,0.88,110
U01327,U01683,2026-04-08,0.86,126
U01683,U02161,2024-02-17,0.16,162
U01683,U02003,2024-07-31,0.33,47
U01491,U01684,2026-02-15,0.71,64
U01582,U01684,2024-05-18,0.11,147
U00811,U01684,2024-10-31,0.78,121
U01684,U01795,2024-11-21,0.41,26
U00271,U01684,2025-05-11,0.92,57
U01279,U01685,2024-01-23,0.13,7
U01276,U01685,2023-12-07,0.79,76
U01081,U01685,2024-01-02,0.39,101
U00289,U01685,2025-10-23,0.66,193
U00967,U01686,2024-03-25,0.7,33
U00742,U01686,2023-07-28,0.32,125
U00294,U01686,2023-11-19,0.4,157
U01096,U01686,2024-01-01,0.82,78
U01325,U01686,2024-09-12,0.53,39
U00554,U01687,2023-05-29,0.7,75
U00176,U01687,2023-09-12,0.4,178
U01687,U02090,2025-05-11,0.82,117
U01323,U01687,2025-08-25,0.7,142
U01167,U01687,2026-02-14,0.86,130
U01157,U01687,2025-08-01,0.42,174
U00929,U01687,2024-09-27,0.34,52
U01687,U02150,2025-05-05,0.26,155
U01688,U02176,2023-11-19,0.39,125
U01688,U02028,2026-03-01,0.28,152
U01688,U01757,2025-01-20,0.31,67
U00973,U01689,2026-04-02,0.21,180
U00334,U01689,2025-03-10,0.12,67
U01256,U01689,2025-01-10,0.77,75
U01689,U02156,2025-10-11,0.94,22
U00548,U01689,2025-01-21,0.42,73
U01690,U01764,2024-08-09,0.93,148
U00204,U01690,2026-03-06,0.92,43
U01074,U01690,2025-12-10,0.42,41
U01690,U02188,2024-09-20,0.51,2
U01320,U01690,2024-01-12,0.65,21
U00118,U01690,2025-11-01,0.75,1
U01425,U01691,2024-09-26,0.79,133
U01654,U01691,2024-12-09,0.75,146
U00252,U01691,2025-05-24,0.41,39
U00519,U01691,2024-06-02,0.14,81
U00023,U01691,2025-08-22,0.91,37
U01544,U01691,2024-03-04,0.2,95
U00089,U01691,2024-08-06,0.37,183
U01472,U01692,2024-01-28,0.84,187
U01692,U02038,2023-10-18,0.43,61
U01263,U01692,2024-04-20,0.84,14
U01692,U01771,2024-10-15,0.73,166
U00028,U01692,2023-08-06,0.47,17
U01386,U01692,2024-09-19,0.31,102
U00105,U01692,2024-03-04,0.24,113
U01674,U01693,2026-01-24,0.86,83
U00266,U01693,2024-10-16,0.15,179
U00607,U01694,2025-10-04,0.66,117
