user_id,genre,weight,last_updated,source
U01743,Fantasy,0.1134,2025-03-20,hybrid
U01743,Animation,0.4573,2024-10-14,behavior
U01744,Mystery,0.4469,2026-01-27,hybrid
U01744,Documentary,0.5531,2025-05-25,hybrid
U01745,Comedy,0.9674,2024-01-09,onboarding
U01745,Adventure,0.0326,2024-06-10,behavior
U01746,Horror,0.5221,2023-09-01,hybrid
U01746,Family,0.3332,2025-07-17,hybrid
U01746,History,0.1446,2025-09-05,onboarding
U01747,Adventure,0.1541,2025-05-30,behavior
U01747,War,0.5016,2023-06-20,hybrid
U01747,History,0.3443,2026-02-25,behavior
U01748,Fantasy,0.3452,2024-02-16,behavior
U01748,Thriller,0.0268,2024-10-06,onboarding
U01748,Adventure,0.1784,2024-01-14,onboarding
U01748,Documentary,0.4496,2024-08-01,onboarding
U01749,Fantasy,0.2426,2026-03-02,behavior
U01749,Animation,0.3578,2025-05-14,behavior
U01749,War,0.3139,2025-04-29,hybrid
U01749,History,0.0857,2024-11-29,hybrid
U01750,Horror,0.8166,2026-01-01,hybrid
U01750,Science Fiction,0.1834,2025-12-11,onboarding
U01751,Documentary,0.2567,2025-09-20,behavior
U01751,Romance,0.7159,2024-02-20,hybrid
U01751,Western,0.0274,2024-09-04,behavior
U01752,Animation,0.6084,2025-05-12,behavior
U01752,Drama,0.0226,2025-12-09,behavior
U01752,Family,0.369,2024-03-24,behavior
U01753,Thriller,0.2885,2025-10-30,onboarding
U01753,Drama,0.2323,2025-10-15,onboarding
U01753,Animation,0.2235,2026-04-09,behavior
U01753,Western,0.2556,2025-10-23,behavior
U01754,Action,0.3867,2026-01-01,behavior
U01754,Science Fiction,0.4417,2026-02-05,behavior
U01754,Horror,0.1717,2026-03-02,behavior
U01755,History,0.3348,2026-02-06,behavior
U01755,Drama,0.0723,2026-02-12,onboarding
U01755,Comedy,0.1798,2026-02-01,behavior
U01755,Western,0.4131,2026-01-08,behavior
U01756,Horror,0.1334,2026-03-05,hybrid
U01756,Documentary,0.1512,2026-03-31,hybrid
U01756,Family,0.4523,2026-03-02,behavior
U01756,Adventure,0.2631,2026-03-10,onboarding
U01757,Mystery,0.6644,2024-05-09,behavior
U01757,Fantasy,0.175,2024-04-07,hybrid
U01757,History,0.1606,2025-10-12,onboarding
U01758,Science Fiction,0.3582,2025-06-19,onboarding
U01758,Mystery,0.3779,2025-02-11,behavior
U01758,History,0.2117,2025-08-20,hybrid
U01758,Crime,0.0522,2024-09-30,onboarding
U01759,Romance,0.3799,2024-03-09,behavior
U01759,Drama,0.6201,2025-11-23,hybrid
U01760,Romance,0.396,2024-07-09,behavior
U01760,Family,0.604,2024-09-15,hybrid
U01761,Romance,0.3064,2024-10-19,behavior
U01761,Documentary,0.2411,2025-10-01,behavior
U01761,Science Fiction,0.4525,2026-03-03,hybrid
U01762,Family,0.4125,2026-03-27,hybrid
U01762,Horror,0.4906,2026-03-09,hybrid
U01762,Drama,0.097,2026-03-14,hybrid
U01763,Documentary,0.2619,2026-02-21,behavior
U01763,War,0.7381,2025-03-23,behavior
U01764,History,0.3856,2024-11-10,hybrid
U01764,War,0.22,2026-02-17,onboarding
U01764,Horror,0.3944,2025-04-04,hybrid
U01765,Family,0.2995,2025-09-15,behavior
U01765,History,0.5548,2025-12-12,behavior
U01765,Fantasy,0.1457,2024-01-05,behavior
U01766,Family,0.2573,2026-02-28,behavior
U01766,Fantasy,0.7427,2025-10-05,behavior
U01767,War,0.7702,2026-01-13,behavior
U01767,Documentary,0.2298,2023-12-16,hybrid
U01768,Thriller,0.1782,2023-12-16,onboarding
U01768,Drama,0.1272,2023-10-17,behavior
U01768,Fantasy,0.2766,2025-06-05,hybrid
U01768,Adventure,0.4181,2023-11-06,behavior
U01769,Comedy,0.4602,2026-04-04,onboarding
U01769,Thriller,0.5398,2026-03-05,hybrid
U01770,Romance,0.1485,2025-11-01,hybrid
U01770,Music,0.2283,2026-04-01,onboarding
U01770,Horror,0.2801,2025-12-11,onboarding
U01770,Family,0.3432,2025-10-22,behavior
U01771,Romance,0.1425,2025-03-04,hybrid
U01771,History,0.7289,2025-11-21,behavior
U01771,Mystery,0.052,2024-11-03,onboarding
U01771,Science Fiction,0.0765,2025-06-12,hybrid
U01772,Music,0.3017,2025-04-15,onboarding
U01772,Comedy,0.6983,2026-02-23,hybrid
U01773,Mystery,0.0187,2026-03-22,behavior
U01773,Drama,0.3619,2026-02-15,hybrid
U01773,Horror,0.2379,2025-05-17,behavior
U01773,History,0.3816,2024-06-16,behavior
U01774,Animation,0.783,2025-12-01,onboarding
U01774,Fantasy,0.217,2026-01-21,onboarding
U01775,Animation,0.4228,2024-11-28,behavior
U01775,Family,0.5772,2025-11-23,behavior
U01776,Crime,0.0939,2025-08-28,onboarding
U01776,Adventure,0.3564,2023-09-09,hybrid
U01776,Family,0.2744,2023-11-29,onboarding
U01776,Comedy,0.2752,2023-08-21,behavior
U01777,Family,0.2754,2024-11-04,hybrid
U01777,Science Fiction,0.5215,2025-01-04,onboarding
U01777,Romance,0.2032,2025-12-25,hybrid
U01778,Mystery,0.0318,2026-02-28,hybrid
U01778,Adventure,0.7193,2025-10-30,hybrid
U01778,Crime,0.2489,2026-01-11,behavior
U01779,Adventure,0.0201,2024-08-02,hybrid
U01779,History,0.9799,2025-11-30,behavior
U01780,Documentary,0.444,2025-09-13,hybrid
U01780,Fantasy,0.556,2023-02-22,hybrid
U01781,Crime,0.3074,2023-10-23,onboarding
U01781,War,0.6926,2025-06-10,hybrid
U01782,Comedy,0.3372,2025-07-23,onboarding
U01782,Drama,0.0256,2025-03-31,hybrid
U01782,War,0.2168,2024-11-11,hybrid
U01782,Science Fiction,0.4204,2024-09-13,hybrid
U01783,Animation,0.5488,2025-01-08,onboarding
U01783,Comedy,0.4311,2026-03-27,hybrid
U01783,Romance,0.0201,2026-02-13,onboarding
U01784,Music,0.7479,2025-10-24,behavior
U01784,Horror,0.2156,2026-02-23,hybrid
U01784,Family,0.0293,2025-12-03,hybrid
U01784,Science Fiction,0.0072,2025-09-21,behavior
U01785,Western,0.5714,2023-09-01,onboarding
U01785,Fantasy,0.4286,2025-02-28,onboarding
U01786,Western,0.4738,2022-09-08,behavior
U01786,History,0.5262,2026-01-24,onboarding
U01787,Crime,0.2796,2025-03-04,hybrid
U01787,History,0.3954,2025-11-04,onboarding
U01787,Adventure,0.094,2023-05-15,onboarding
U01787,Science Fiction,0.231,2024-08-28,hybrid
U01788,Comedy,0.1574,2024-11-22,behavior
U01788,Thriller,0.3921,2025-11-08,behavior
U01788,War,0.1901,2026-02-07,onboarding
U01788,Documentary,0.2605,2025-01-21,behavior
U01789,Music,0.3564,2025-06-29,onboarding
U01789,Family,0.4609,2024-02-15,onboarding
U01789,Science Fiction,0.1826,2022-08-05,hybrid
U01790,Horror,0.4468,2025-12-19,onboarding
U01790,Adventure,0.5532,2026-01-22,behavior
U01791,Thriller,0.6138,2025-11-14,behavior
U01791,Family,0.3862,2023-07-02,onboarding
U01792,Comedy,0.1169,2025-01-03,onboarding
U01792,War,0.8831,2025-10-08,behavior
U01793,Animation,0.0914,2024-12-31,onboarding
U01793,Science Fiction,0.5482,2024-04-16,behavior
U01793,Adventure,0.0299,2025-03-10,onboarding
U01793,Romance,0.3304,2024-02-24,hybrid
U01794,Fantasy,0.1386,2026-01-01,hybrid
U01794,Music,0.241,2025-08-09,onboarding
U01794,Documentary,0.4397,2025-11-29,behavior
U01794,History,0.1807,2025-09-02,onboarding
U01795,Fantasy,0.3018,2026-04-04,hybrid
U01795,Family,0.2722,2024-12-30,behavior
U01795,War,0.205,2025-02-02,behavior
U01795,Western,0.221,2025-02-26,hybrid
U01796,Documentary,0.6431,2024-12-20,behavior
U01796,Mystery,0.1639,2025-08-23,hybrid
U01796,Horror,0.1931,2025-05-02,behavior
U01797,Drama,0.5039,2026-03-18,onboarding
U01797,Western,0.1723,2026-03-23,behavior
U01797,History,0.3033,2026-04-03,behavior
U01797,Crime,0.0204,2026-03-29,behavior
U01798,Action,0.6732,2026-03-21,hybrid
U01798,Fantasy,0.204,2025-08-15,behavior
U01798,Science Fiction,0.1229,2026-01-25,onboarding
U01799,Animation,0.3858,2026-04-04,onboarding
U01799,Horror,0.4343,2026-02-14,onboarding
U01799,Drama,0.1799,2026-03-05,onboarding
U01800,Horror,0.316,2024-12-02,behavior
U01800,Romance,0.1921,2024-05-25,hybrid
U01800,Family,0.202,2024-07-10,hybrid
U01800,Crime,0.2899,2026-02-12,behavior
U01801,Crime,0.1842,2023-05-13,hybrid
U01801,Action,0.3203,2023-12-08,behavior
U01801,Romance,0.4956,2024-06-15,behavior
U01802,Music,0.934,2023-07-08,hybrid
U01802,Documentary,0.066,2024-05-14,hybrid
U01803,Crime,0.275,2024-01-17,hybrid
U01803,Horror,0.725,2025-01-31,behavior
U01804,Documentary,0.3095,2026-02-14,behavior
U01804,History,0.6843,2026-03-09,hybrid
U01804,Western,0.0061,2025-12-24,onboarding
U01805,Action,0.1411,2026-04-07,onboarding
U01805,Horror,0.3456,2025-12-25,hybrid
U01805,Comedy,0.3028,2026-02-23,hybrid
U01805,Thriller,0.2106,2025-11-25,hybrid
U01806,Family,0.0073,2025-08-22,onboarding
U01806,Documentary,0.6431,2025-09-25,hybrid
U01806,Animation,0.2242,2025-11-01,behavior
U01806,Romance,0.1254,2026-03-28,onboarding
U01807,Comedy,0.2206,2025-06-08,hybrid
U01807,Music,0.2405,2025-07-27,hybrid
U01807,Crime,0.25,2025-02-25,onboarding
U01807,Romance,0.2889,2025-07-21,behavior
U01808,Comedy,0.2586,2023-06-24,hybrid
U01808,War,0.0222,2022-11-10,hybrid
U01808,Horror,0.6034,2024-02-06,behavior
U01808,Crime,0.1157,2024-06-24,hybrid
U01809,War,0.0133,2025-12-31,behavior
U01809,Thriller,0.3272,2026-01-17,hybrid
U01809,Science Fiction,0.1989,2024-03-30,behavior
U01809,Horror,0.4606,2025-09-14,onboarding
U01810,History,0.2392,2025-09-28,onboarding
U01810,Comedy,0.3614,2026-04-02,onboarding
U01810,Romance,0.3994,2025-02-14,onboarding
U01811,Documentary,0.6722,2026-03-10,hybrid
U01811,Animation,0.3278,2024-11-27,behavior
U01812,Fantasy,0.2184,2024-11-05,onboarding
U01812,Drama,0.2874,2023-09-04,behavior
U01812,Comedy,0.0738,2025-06-08,behavior
U01812,Crime,0.4204,2024-02-01,onboarding
U01813,Romance,0.5851,2026-01-14,onboarding
U01813,Fantasy,0.4149,2025-01-23,behavior
U01814,Family,0.5981,2025-08-21,onboarding
U01814,Romance,0.4019,2024-08-31,hybrid
U01815,Documentary,0.2587,2026-01-04,hybrid
U01815,Horror,0.7413,2024-11-13,hybrid
U01816,Fantasy,0.3332,2026-04-10,behavior
U01816,Family,0.6668,2024-12-12,behavior
U01817,Adventure,0.9219,2026-02-19,behavior
U01817,Western,0.0781,2026-03-15,hybrid
U01818,Family,0.4598,2025-06-03,behavior
U01818,Documentary,0.5402,2025-09-14,onboarding
U01819,Animation,0.1394,2025-05-30,behavior
U01819,War,0.5549,2025-02-18,onboarding
U01819,Horror,0.1527,2024-11-12,behavior
U01819,Thriller,0.153,2025-08-28,onboarding
U01820,History,0.1572,2025-06-01,behavior
U01820,Comedy,0.2885,2026-02-11,hybrid
U01820,Action,0.3468,2025-11-26,behavior
U01820,Adventure,0.2075,2025-01-13,onboarding
U01821,Comedy,0.077,2026-02-08,behavior
U01821,War,0.923,2026-03-06,onboarding
U01822,Action,0.3204,2025-12-07,hybrid
U01822,Mystery,0.3579,2024-09-10,onboarding
U01822,Thriller,0.1444,2026-01-13,behavior
U01822,Family,0.1773,2026-02-27,behavior
U01823,Western,0.3908,2025-03-03,hybrid
U01823,War,0.6092,2026-03-20,onboarding
U01824,Comedy,0.2042,2025-12-11,hybrid
U01824,Science Fiction,0.3396,2025-07-05,hybrid
U01824,Western,0.4562,2025-10-30,behavior
U01825,Action,0.1592,2025-12-27,onboarding
U01825,Crime,0.5823,2025-06-13,hybrid
U01825,Mystery,0.0162,2024-11-11,behavior
U01825,Drama,0.2422,2025-08-23,behavior
U01826,Science Fiction,0.6077,2026-02-01,hybrid
U01826,Drama,0.1769,2024-05-23,behavior
U01826,History,0.2154,2026-04-01,hybrid
U01827,Action,0.3611,2026-01-16,behavior
U01827,Science Fiction,0.1617,2026-03-21,onboarding
U01827,History,0.4101,2026-01-02,hybrid
U01827,War,0.0672,2026-02-12,behavior
U01828,History,0.7255,2025-12-31,onboarding
U01828,Animation,0.1608,2026-01-04,behavior
U01828,Science Fiction,0.1136,2024-08-04,onboarding
U01829,Music,0.2361,2025-07-02,hybrid
U01829,History,0.1558,2024-04-13,hybrid
U01829,Mystery,0.2692,2026-03-28,behavior
U01829,Crime,0.3389,2025-05-01,hybrid
U01830,History,0.5295,2025-02-03,hybrid
U01830,Science Fiction,0.4705,2026-01-15,onboarding
U01831,Action,0.139,2025-12-29,onboarding
U01831,Fantasy,0.1539,2025-09-04,onboarding
U01831,History,0.3703,2025-11-08,behavior
U01831,Documentary,0.3367,2026-02-20,hybrid
U01832,Comedy,0.121,2025-04-02,hybrid
U01832,Adventure,0.879,2024-08-30,onboarding
U01833,Adventure,0.0705,2025-10-10,hybrid
U01833,Action,0.0954,2025-12-27,behavior
U01833,Documentary,0.385,2024-04-06,hybrid
U01833,Crime,0.4491,2025-10-04,behavior
U01834,Drama,0.1086,2025-11-03,hybrid
U01834,Adventure,0.5942,2026-03-29,hybrid
U01834,Horror,0.2428,2025-12-11,onboarding
U01834,Family,0.0543,2026-01-13,behavior
U01835,Romance,0.2287,2025-10-13,behavior
U01835,Family,0.3227,2025-10-23,hybrid
U01835,Action,0.4486,2026-01-03,hybrid
U01836,Music,0.2119,2023-09-19,hybrid
U01836,Mystery,0.2782,2026-03-17,behavior
U01836,War,0.3107,2025-02-04,behavior
U01836,Adventure,0.1993,2025-03-13,hybrid
U01837,Drama,0.4056,2025-06-27,onboarding
U01837,Science Fiction,0.4166,2025-09-24,hybrid
U01837,History,0.1777,2025-06-11,hybrid
U01838,War,0.6283,2026-01-22,hybrid
U01838,Thriller,0.3717,2026-03-05,behavior
U01839,Comedy,0.024,2024-10-31,hybrid
U01839,Adventure,0.6997,2026-02-25,behavior
U01839,Family,0.2763,2024-10-05,hybrid
U01840,Horror,0.3677,2025-03-30,hybrid
U01840,Romance,0.0746,2025-12-04,behavior
U01840,Mystery,0.0085,2025-03-28,hybrid
U01840,War,0.5492,2024-03-15,onboarding
U01841,Music,0.348,2025-07-12,onboarding
U01841,Romance,0.4451,2024-04-01,behavior
U01841,Thriller,0.2069,2025-05-24,behavior
U01842,Action,0.1162,2025-10-25,behavior
U01842,Horror,0.3237,2024-05-26,onboarding
U01842,Family,0.1118,2023-06-15,hybrid
U01842,Comedy,0.4483,2023-12-20,hybrid
U01843,History,0.3035,2024-02-20,behavior
U01843,Horror,0.3531,2024-11-11,onboarding
U01843,Music,0.0339,2025-02-24,behavior
U01843,Western,0.3094,2024-07-23,behavior
U01844,Horror,0.504,2026-03-28,behavior
U01844,Action,0.496,2025-08-28,behavior
U01845,Adventure,0.2758,2025-12-21,onboarding
U01845,Action,0.3471,2023-06-29,onboarding
U01845,Family,0.1125,2024-01-15,onboarding
U01845,Drama,0.2646,2023-08-04,behavior
U01846,Thriller,0.4293,2025-11-18,behavior
U01846,Documentary,0.2924,2025-12-20,hybrid
U01846,Romance,0.2783,2025-12-17,onboarding
U01847,Documentary,0.419,2025-06-21,onboarding
U01847,Western,0.5732,2025-08-14,onboarding
U01847,History,0.0078,2025-08-22,hybrid
U01848,Thriller,0.3459,2025-06-17,behavior
U01848,Music,0.2658,2025-08-06,behavior
U01848,Animation,0.3883,2025-04-12,hybrid
U01849,Fantasy,0.0477,2026-03-04,behavior
U01849,Science Fiction,0.9523,2026-02-03,behavior
U01850,History,0.7691,2025-09-23,behavior
U01850,Science Fiction,0.2309,2025-04-05,hybrid
U01851,Fantasy,0.1328,2026-01-02,hybrid
U01851,History,0.8672,2025-04-10,onboarding
U01852,Drama,0.3565,2025-02-07,onboarding
U01852,Romance,0.2588,2025-05-13,hybrid
U01852,Animation,0.1148,2026-01-18,onboarding
U01852,War,0.2699,2024-01-06,behavior
U01853,War,0.1959,2025-03-16,hybrid
U01853,Documentary,0.4095,2025-03-17,onboarding
U01853,Animation,0.3946,2025-12-11,hybrid
U01854,Documentary,0.4741,2025-11-24,onboarding
U01854,Horror,0.3449,2026-01-01,onboarding
U01854,Animation,0.181,2025-10-10,behavior
U01855,Family,0.2893,2024-03-24,hybrid
U01855,Thriller,0.3723,2024-10-26,hybrid
U01855,Adventure,0.1382,2025-05-24,behavior
U01855,War,0.2002,2026-01-02,behavior
U01856,Animation,0.7075,2025-09-15,onboarding
U01856,Thriller,0.1698,2024-06-08,behavior
U01856,Science Fiction,0.1227,2025-12-27,hybrid
U01857,Crime,0.3284,2023-11-09,behavior
U01857,Fantasy,0.2999,2025-08-09,hybrid
U01857,Mystery,0.3717,2025-11-03,behavior
U01858,Western,0.4184,2023-10-14,hybrid
U01858,Horror,0.5816,2025-03-16,onboarding
U01859,Animation,0.4193,2025-08-02,hybrid
U01859,Romance,0.5807,2025-12-10,onboarding
U01860,Science Fiction,0.1001,2026-02-22,behavior
U01860,Music,0.2765,2025-07-31,onboarding
U01860,Western,0.6235,2025-08-05,onboarding
U01861,Comedy,0.3238,2025-08-31,hybrid
U01861,Adventure,0.1645,2025-12-26,onboarding
U01861,Documentary,0.3348,2024-09-05,hybrid
U01861,Animation,0.1768,2024-07-23,hybrid
U01862,Animation,0.2675,2025-10-09,hybrid
U01862,Crime,0.2727,2026-01-20,behavior
U01862,History,0.2789,2025-12-10,hybrid
U01862,Fantasy,0.1809,2025-12-16,hybrid
U01863,History,0.0521,2026-02-10,onboarding
U01863,Fantasy,0.3191,2026-02-09,onboarding
U01863,Horror,0.3141,2025-09-09,behavior
U01863,Mystery,0.3148,2025-10-24,behavior
U01864,War,0.2026,2025-11-11,behavior
U01864,Comedy,0.514,2026-01-12,behavior
U01864,Animation,0.2834,2026-03-10,behavior
U01865,Western,0.0658,2024-06-09,hybrid
U01865,Comedy,0.7221,2025-02-20,hybrid
U01865,Animation,0.2121,2025-11-24,behavior
U01866,Action,0.3763,2025-10-02,behavior
U01866,Documentary,0.6237,2025-09-09,behavior
U01867,Romance,0.1109,2024-09-13,behavior
U01867,Western,0.4093,2025-02-06,hybrid
U01867,Drama,0.3865,2024-03-20,onboarding
U01867,Comedy,0.0933,2024-11-14,onboarding
U01868,Horror,0.3637,2025-11-22,onboarding
U01868,Drama,0.4066,2025-04-28,hybrid
U01868,Crime,0.1542,2025-10-26,behavior
U01868,Western,0.0755,2024-07-27,behavior
U01869,Action,0.1254,2025-11-27,onboarding
U01869,Family,0.8746,2025-11-30,hybrid
U01870,Family,0.392,2025-06-02,onboarding
U01870,Romance,0.608,2025-05-05,hybrid
U01871,Comedy,0.2154,2023-01-03,onboarding
U01871,Adventure,0.2749,2022-12-31,behavior
U01871,History,0.2687,2023-05-31,onboarding
U01871,Documentary,0.2411,2023-05-12,behavior
U01872,War,0.4054,2024-04-21,onboarding
U01872,Thriller,0.0213,2025-05-11,onboarding
U01872,Drama,0.5733,2025-06-08,onboarding
U01873,Mystery,0.3971,2026-02-08,behavior
U01873,Family,0.1798,2025-09-15,onboarding
U01873,Drama,0.0448,2025-07-18,behavior
U01873,Documentary,0.3784,2026-02-27,onboarding
U01874,Music,0.5788,2025-09-18,onboarding
U01874,History,0.4212,2024-11-01,hybrid
U01875,Thriller,0.3202,2025-12-27,behavior
U01875,Documentary,0.0471,2023-08-23,onboarding
U01875,Music,0.0127,2026-04-01,hybrid
U01875,War,0.62,2023-08-20,hybrid
U01876,Crime,0.1839,2023-10-11,onboarding
U01876,War,0.3158,2025-11-25,onboarding
U01876,Family,0.2239,2025-07-01,hybrid
U01876,Thriller,0.2764,2025-09-11,onboarding
U01877,Horror,0.375,2024-12-29,onboarding
U01877,Family,0.625,2025-02-09,hybrid
U01878,Romance,0.3418,2026-04-03,hybrid
U01878,Animation,0.2833,2026-03-28,hybrid
U01878,Adventure,0.0421,2026-03-28,onboarding
U01878,Science Fiction,0.3329,2026-04-10,onboarding
U01879,Adventure,0.3843,2025-02-03,hybrid
U01879,Music,0.5189,2025-10-23,onboarding
U01879,Comedy,0.0967,2025-05-28,hybrid
U01880,Fantasy,0.8825,2023-12-29,hybrid
U01880,Crime,0.1175,2025-08-18,onboarding
U01881,Science Fiction,0.8083,2026-01-26,onboarding
U01881,Comedy,0.1245,2026-04-04,onboarding
U01881,Family,0.0672,2026-03-02,hybrid
U01882,Mystery,0.4879,2024-10-06,onboarding
U01882,Fantasy,0.2509,2026-01-26,onboarding
U01882,Action,0.2612,2024-10-04,hybrid
U01883,Comedy,0.7334,2025-09-09,hybrid
U01883,Family,0.0196,2024-09-23,onboarding
U01883,Horror,0.247,2024-01-31,hybrid
U01884,Romance,0.398,2023-09-13,onboarding
U01884,Comedy,0.1222,2025-03-22,hybrid
U01884,War,0.4443,2023-04-24,behavior
U01884,Mystery,0.0355,2024-12-15,hybrid
U01885,War,0.2815,2025-12-18,behavior
U01885,Animation,0.3605,2025-09-11,hybrid
U01885,Thriller,0.0125,2025-10-12,behavior
U01885,Comedy,0.3455,2026-02-05,hybrid
U01886,History,0.4123,2025-03-29,behavior
U01886,Thriller,0.0721,2025-05-04,hybrid
U01886,Science Fiction,0.5156,2024-08-08,hybrid
U01887,Music,0.5786,2025-12-17,behavior
U01887,Drama,0.4214,2025-11-26,hybrid
U01888,Adventure,0.2871,2025-12-18,onboarding
U01888,Fantasy,0.7129,2024-05-02,hybrid
U01889,Crime,0.0125,2024-12-05,hybrid
U01889,Action,0.5205,2025-09-05,behavior
U01889,Fantasy,0.467,2025-08-17,onboarding
U01890,Fantasy,0.8745,2025-02-28,behavior
U01890,Music,0.1255,2025-05-02,hybrid
U01891,Crime,0.6555,2025-07-19,hybrid
U01891,Western,0.3445,2024-09-23,onboarding
U01892,Romance,0.4447,2024-02-14,hybrid
U01892,Drama,0.0084,2026-02-02,hybrid
U01892,Documentary,0.4317,2024-01-01,onboarding
U01892,Animation,0.1152,2025-10-18,onboarding
U01893,Drama,0.0588,2024-07-19,onboarding
U01893,Documentary,0.1151,2025-08-25,hybrid
U01893,Romance,0.4356,2024-09-23,onboarding
U01893,Adventure,0.3905,2025-04-19,onboarding
U01894,Mystery,0.4536,2025-12-23,onboarding
U01894,Drama,0.5464,2025-01-05,onboarding
U01895,Adventure,0.5849,2023-04-13,behavior
U01895,Western,0.4151,2025-04-14,onboarding
U01896,Romance,0.4126,2025-10-25,behavior
U01896,Action,0.5874,2025-11-23,onboarding
U01897,Family,0.4384,2025-01-07,behavior
U01897,Crime,0.2453,2025-03-28,onboarding
U01897,Horror,0.3163,2023-06-05,onboarding
U01898,Science Fiction,0.6772,2024-11-20,onboarding
U01898,Documentary,0.0507,2026-02-27,behavior
U01898,War,0.2635,2023-11-29,behavior
U01898,Adventure,0.0086,2024-08-10,hybrid
U01899,Mystery,0.4887,2025-03-28,behavior
U01899,Thriller,0.5113,2025-06-09,behavior
U01900,Thriller,0.6611,2025-03-05,hybrid
U01900,Comedy,0.3389,2025-07-05,onboarding
U01901,Adventure,0.2259,2025-07-08,onboarding
U01901,Crime,0.1773,2024-05-14,onboarding
U01901,Family,0.5968,2025-06-10,hybrid
U01902,Action,0.4673,2026-04-08,onboarding
U01902,Crime,0.3952,2026-03-01,hybrid
U01902,Horror,0.1374,2026-02-10,hybrid
U01903,History,0.5232,2026-04-03,hybrid
U01903,Science Fiction,0.2612,2025-07-19,hybrid
U01903,Thriller,0.2156,2026-03-23,hybrid
U01904,Music,0.2499,2025-11-05,behavior
U01904,Horror,0.3309,2025-07-26,onboarding
U01904,Comedy,0.1221,2025-04-13,onboarding
U01904,Thriller,0.2971,2025-07-28,onboarding
U01905,Crime,0.7151,2025-11-01,onboarding
U01905,Fantasy,0.2849,2025-11-07,hybrid
U01906,Comedy,0.2827,2024-08-12,behavior
U01906,Western,0.7173,2025-10-15,behavior
U01907,Romance,0.1691,2025-10-23,hybrid
U01907,Fantasy,0.1033,2026-01-31,behavior
U01907,Thriller,0.1616,2025-12-03,behavior
U01907,War,0.566,2025-11-07,onboarding
U01908,Fantasy,0.3456,2025-04-13,hybrid
U01908,History,0.2332,2025-12-30,hybrid
U01908,Science Fiction,0.1928,2025-02-06,hybrid
U01908,Crime,0.2284,2025-09-04,behavior
U01909,Thriller,0.8257,2025-11-19,behavior
U01909,History,0.1743,2025-06-28,behavior
U01910,Mystery,0.4804,2025-06-02,behavior
U01910,Crime,0.5196,2025-06-07,onboarding
U01911,Adventure,0.5361,2025-07-25,onboarding
U01911,War,0.242,2024-08-09,hybrid
U01911,Documentary,0.2219,2023-11-29,onboarding
U01912,Crime,0.1053,2025-03-04,behavior
U01912,Action,0.8947,2025-09-23,behavior
U01913,Horror,0.1156,2022-10-12,behavior
U01913,Action,0.1921,2022-05-24,hybrid
U01913,Drama,0.6923,2023-03-13,onboarding
U01914,History,0.2942,2024-12-10,hybrid
U01914,Mystery,0.7058,2025-08-21,hybrid
U01915,Animation,0.2026,2025-09-16,behavior
U01915,Comedy,0.4522,2026-02-04,hybrid
U01915,Fantasy,0.0571,2026-01-06,hybrid
U01915,Adventure,0.288,2025-08-01,behavior
U01916,Thriller,0.5951,2024-02-14,onboarding
U01916,Drama,0.4049,2023-08-20,hybrid
U01917,Horror,0.1934,2025-11-21,onboarding
U01917,History,0.4595,2025-07-15,behavior
U01917,Animation,0.0996,2025-05-09,hybrid
U01917,Romance,0.2475,2025-11-22,behavior
U01918,War,0.0932,2026-01-14,behavior
U01918,Fantasy,0.1246,2026-03-01,onboarding
U01918,Family,0.2168,2025-12-17,hybrid
U01918,Comedy,0.5653,2025-08-22,behavior
U01919,Horror,0.7679,2025-05-25,onboarding
U01919,Animation,0.2321,2025-12-19,onboarding
U01920,Action,0.6663,2025-11-04,hybrid
U01920,Drama,0.3337,2025-10-06,onboarding
U01921,Romance,0.2217,2026-03-23,behavior
U01921,Western,0.6206,2025-08-12,hybrid
U01921,Action,0.1577,2023-12-04,onboarding
U01922,Mystery,0.5892,2026-03-29,behavior
U01922,Romance,0.3922,2026-03-22,behavior
U01922,Science Fiction,0.0186,2026-04-06,hybrid
U01923,Western,0.0014,2025-12-24,behavior
U01923,Animation,0.3008,2024-05-05,hybrid
U01923,Crime,0.355,2025-08-21,onboarding
U01923,Science Fiction,0.3428,2024-07-10,hybrid
U01924,Adventure,0.5386,2025-12-09,behavior
U01924,War,0.4614,2025-03-30,onboarding
U01925,Drama,0.2576,2025-11-06,onboarding
U01925,Romance,0.1384,2025-12-25,hybrid
U01925,History,0.3113,2024-05-20,behavior
U01925,Animation,0.2927,2024-08-22,behavior
U01926,Comedy,0.0601,2025-03-31,behavior
U01926,Crime,0.2339,2026-03-15,behavior
U01926,Horror,0.1555,2024-04-14,onboarding
U01926,Adventure,0.5505,2025-01-11,onboarding
U01927,Mystery,0.0845,2022-08-29,behavior
U01927,Comedy,0.3821,2024-11-21,hybrid
U01927,Adventure,0.5335,2026-01-25,hybrid
U01928,Action,0.3437,2025-09-09,behavior
U01928,Adventure,0.5645,2026-01-08,behavior
U01928,Animation,0.0918,2025-02-01,hybrid
U01929,Documentary,0.3327,2023-05-11,behavior
U01929,Drama,0.2787,2025-11-19,hybrid
U01929,Crime,0.2689,2024-09-26,hybrid
U01929,History,0.1197,2024-05-13,hybrid
U01930,Music,0.6203,2026-03-30,behavior
U01930,Action,0.1516,2025-09-07,hybrid
U01930,Thriller,0.1294,2025-10-08,hybrid
U01930,Western,0.0986,2026-03-04,hybrid
